"Display_Name","Transcript_ID","Gene_ID","Biotype","Start","End","Chromosome","Description","Canonical_Transcript"
"MTM1","ENST00000306167","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000490530","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000689694","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000690282","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000688403","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000689314","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000685439","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000692915","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000687215","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000691482","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTM1","ENST00000686212","ENSG00000171100","protein_coding",150568417,150673143,"X","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENST00000370396.7"
"MTMR1","ENST00000493995","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000439546","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000429965","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000434699","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000485376","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000370390","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000542156","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000445323","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000490316","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000436701","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000438018","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000488357","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000493480","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR1","ENST00000370387","ENSG00000063601","protein_coding",150692971,150765108,"X","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","ENST00000445323.7"
"MTMR14","ENST00000353332","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000420925","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000447144","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000430020","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000296003","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000351233","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000416864","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000437997","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000480578","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000449543","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000414996","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000431250","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR14","ENST00000606184","ENSG00000163719","protein_coding",9649433,9702393,"3","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]","ENST00000296003.9"
"MTMR2","ENST00000675896","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000346299","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674610","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675660","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675413","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675933","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675034","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676393","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674901","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675237","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674528","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675477","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675636","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676378","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675288","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674968","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675454","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675981","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674924","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676166","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676440","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675957","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675196","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676027","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676432","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675767","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675024","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676272","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675910","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000393223","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676177","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675022","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675362","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674974","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675320","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675174","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674950","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000674989","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675030","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676388","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675848","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675652","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676146","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675922","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676268","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675495","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000409459","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675438","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675807","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000352297","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000675489","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000676261","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000444541","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000497683","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000470293","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000484818","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000495134","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000481642","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000470011","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR2","ENST00000485988","ENSG00000087053","protein_coding",95821766,95925315,"11","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]","ENST00000346299.10"
"MTMR3","ENST00000401950","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000495098","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000445401","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000323630","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000351488","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000415511","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000406629","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000480776","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000487907","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000492087","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000491251","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR3","ENST00000333027","ENSG00000100330","protein_coding",29883169,30030868,"22","myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]","ENST00000401950.7"
"MTMR4","ENST00000579925","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000682306","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000323456","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000578259","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000580983","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000582663","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000583966","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000582390","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000579921","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR4","ENST00000583243","ENSG00000108389","protein_coding",58489529,58517905,"17","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]","ENST00000682306.1"
"MTMR6","ENST00000381801","ENSG00000139505","protein_coding",25246222,25287510,"13","myotubularin related protein 6 [Source:HGNC Symbol;Acc:HGNC:7453]","ENST00000381801.6"
"MTMR6","ENST00000482345","ENSG00000139505","protein_coding",25246222,25287510,"13","myotubularin related protein 6 [Source:HGNC Symbol;Acc:HGNC:7453]","ENST00000381801.6"
"MTMR7","ENST00000180173","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000521857","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000519590","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000519763","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000517317","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000519122","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000518272","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000523571","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR7","ENST00000521177","ENSG00000003987","protein_coding",17296794,17413528,"8","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","ENST00000180173.10"
"MTMR8","ENST00000374852","ENSG00000102043","protein_coding",64268081,64395452,"X","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]","ENST00000374852.4"
"MTMR8","ENST00000478487","ENSG00000102043","protein_coding",64268081,64395452,"X","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]","ENST00000374852.4"
"MTMR8","ENST00000462447","ENSG00000102043","protein_coding",64268081,64395452,"X","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]","ENST00000374852.4"
"MTMR8","ENST00000461403","ENSG00000102043","protein_coding",64268081,64395452,"X","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]","ENST00000374852.4"
"MT-ND4L","ENST00000361335","ENSG00000212907","protein_coding",10470,10766,"MT","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]","ENST00000361335.1"
"MTR","ENST00000680454","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000366577","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000674797","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000652435","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000679569","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000650888","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000463959","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000535889","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000651455","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000681102","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000679842","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000681177","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000681937","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000366576","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000470570","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000681813","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"MTR","ENST00000652483","ENSG00000116984","protein_coding",236795260,236921278,"1","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]","ENST00000366577.10"
"NADK","ENST00000341426","ENSG00000008130","protein_coding",1751232,1780457,"1","NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]","ENST00000341426.9"
