genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
hsa-miR-214-3p	UCEC	-0.258941081153448	6.40408816192198e-23	22.1935426979937	Unchanged	ns	0.16	0.795880017344075	miRNA expression	Stemness
hsa-miR-214-3p	MESO	-0.427488692739681	0.00277669085736562	2.55647246969656					miRNA expression	Stemness
hsa-miR-214-5p	BRCA	-0.308409759098325	0.000440222151746495	3.35632810776355	Unchanged	ns	0.087	1.06048074738138	miRNA expression	Stemness
hsa-miR-214-5p	CESC	-0.269508039167791	1.81032093491788e-25	24.7422444262864	Unchanged	ns	0.25	0.602059991327962	miRNA expression	Stemness
hsa-miR-214-5p	COAD	-0.272678889252739	2.74971125096587e-05	4.560712909332	Underexpression	*	0.019	1.72124639904717	miRNA expression	Stemness
hsa-miR-214-5p	ESCA	-0.224168986925229	3.41543678654518e-05	4.4665537482471	Overexpression	***	0.00047	3.32790214206428	miRNA expression	Stemness
hsa-miR-214-5p	HNSC	-0.342894774808257	0.0209643183371258	1.67851925428296	Unchanged	ns	0.12	0.920818753952375	miRNA expression	Stemness
hsa-miR-214-5p	KICH	-0.766704238626349	0.0189301367057339	1.72284624972709	Underexpression	****	1.9e-11	10.7212463990472	miRNA expression	Stemness
hsa-miR-214-5p	LGG	-0.311597874287814	2.58056582508699e-15	14.5882850584668					miRNA expression	Stemness
hsa-miR-214-5p	LIHC	-0.646865255883458	5.56775271227316e-17	16.2543200618458	Underexpression	****	3e-13	12.5228787452803	miRNA expression	Stemness
hsa-miR-214-5p	LUSC	-0.226798471186278	3.43327619439286e-10	9.4642912577814	Overexpression	****	1.3e-05	4.88605664769316	miRNA expression	Stemness
hsa-miR-214-5p	OV	-0.508381223379917	1.54403002408756e-05	4.81134425894279					miRNA expression	Stemness
hsa-miR-214-5p	PAAD	-0.364174431741742	9.23023712000644e-12	11.0347871420307	Unchanged	ns	0.27	0.568636235841013	miRNA expression	Stemness
hsa-miR-214-5p	PCPG	-0.604304896525455	8.43336076995786e-49	48.0739993206322	Underexpression	**	0.004	2.39794000867204	miRNA expression	Stemness
hsa-miR-214-5p	PRAD	-0.345325785961505	2.61139840021363e-12	11.5831268662792	Unchanged	ns	0.56	0.2518119729938	miRNA expression	Stemness
hsa-miR-214-5p	READ	-0.321408468996989	6.11654563135826e-06	5.21349377994408	Unchanged	ns	0.053	1.27572413039921	miRNA expression	Stemness
hsa-miR-214-5p	SKCM	-0.352190904202059	2.68879764246897e-05	4.57044188132673	Unchanged	ns	0.58	0.236572006437063	miRNA expression	Stemness
hsa-miR-214-5p	STAD	-0.253575376401977	1.03870932887567e-19	18.9835059678679	Overexpression	****	7.1e-05	4.14874165128092	miRNA expression	Stemness
hsa-miR-214-5p	TGCT	-0.631084159823107	3.06703589509081e-05	4.51328114121717					miRNA expression	Stemness
hsa-miR-214-5p	THCA	-0.488403687967506	3.08580521460127e-18	17.5106314913946	Underexpression	****	2.8e-13	12.5528419686578	miRNA expression	Stemness
hsa-miR-214-5p	BLCA	-0.20019106506213	3.83399658006403e-15	14.4163482788497	Overexpression	*	0.02	1.69897000433602	miRNA expression	Stemness
hsa-miR-214-5p	KIRC	-0.278120043609914	0.0189301367057339	1.72284624972709	Underexpression	****	6.1e-19	18.2146701649892	miRNA expression	Stemness
hsa-miR-214-5p	KIRP	-0.272685456549232	0.0110125947889169	1.95811034045264	Underexpression	****	5.3e-16	15.2757241303992	miRNA expression	Stemness
hsa-miR-214-5p	LUAD	-0.316983415745498	3.78470982886003e-13	12.4219674119514	Overexpression	**	0.0033	2.48148606012211	miRNA expression	Stemness
hsa-miR-214-5p	SARC	-0.204461724442812	1.96088399438622e-06	5.70754809837105					miRNA expression	Stemness
hsa-miR-214-5p	UCEC	-0.28901542739985	6.0785124698792e-17	16.216202688024	Unchanged	ns	0.1	1	miRNA expression	Stemness
hsa-miR-214-5p	DLBC	-0.433438417462348	1.05778170927368e-33	32.9756039468937					miRNA expression	Stemness
hsa-miR-214-5p	MESO	-0.488542458061634	0.000431086703577235	3.3654353723029					miRNA expression	Stemness
hsa-miR-215-3p	COAD	0.243411473926706	0.0135124759009818	1.86926506758664	Unchanged	ns	0.61	0.214670164989233	miRNA expression	Stemness
hsa-miR-215-3p	ESCA	0.359937453065166	0.000779553048036338	3.10815432603567	Unchanged	ns	0.49	0.309803919971486	miRNA expression	Stemness
hsa-miR-215-3p	STAD	0.312002687041786	1.09113129864483e-05	4.96212298649142	Overexpression	**	0.003	2.52287874528034	miRNA expression	Stemness
hsa-miR-215-3p	TGCT	-0.574551921972876	0.000287820349966121	3.54087850308339					miRNA expression	Stemness
hsa-miR-215-3p	BLCA	0.169310642179109	1.13724071614921e-09	8.94414759984127	Unchanged	ns	0.38	0.42021640338319	miRNA expression	Stemness
hsa-miR-215-3p	KIRC	0.184546524966661	2.60158683248013e-13	12.5847616741932	Unchanged	ns	0.25	0.602059991327962	miRNA expression	Stemness
hsa-miR-215-5p	COAD	0.262804238196908	5.28080643845221e-10	9.27729975075667	Overexpression	****	2.1e-05	4.67778070526608	miRNA expression	Stemness
hsa-miR-215-5p	ESCA	0.291157428271945	0.0417715863230102	1.3791190315999	Unchanged	ns	0.45	0.346787486224656	miRNA expression	Stemness
hsa-miR-215-5p	KICH	-0.357920126004559	0.000149025883271172	3.82673829544273	Underexpression	***	0.00036	3.44369749923271	miRNA expression	Stemness
hsa-miR-215-5p	LGG	-0.253367053808491	0.00120280910768991	2.91980329207427					miRNA expression	Stemness
hsa-miR-215-5p	LUSC	0.208178174711363	0.0131972920675362	1.87951517188302	Overexpression	*	0.024	1.61978875828839	miRNA expression	Stemness
hsa-miR-215-5p	READ	0.345128876878094	9.91252276624283e-07	6.00381580222241	Overexpression	**	0.0035	2.45593195564972	miRNA expression	Stemness
hsa-miR-215-5p	SKCM	0.160652430998508	1.54155002553047e-07	6.812042377224	Unchanged	ns	0.51	0.292429823902064	miRNA expression	Stemness
hsa-miR-215-5p	STAD	0.308498855169627	0.0110378326460219	1.95711619492922	Overexpression	**	0.0066	2.18045606445813	miRNA expression	Stemness
hsa-miR-215-5p	TGCT	-0.599726298310927	7.71877976517918e-05	4.11245135032947					miRNA expression	Stemness
hsa-miR-215-5p	THYM	0.282386175973684	0.0169472347592182	1.77090115449829	Unchanged	ns	0.18	0.744727494896694	miRNA expression	Stemness
hsa-miR-215-5p	BLCA	0.321182122044527	0.0141320265378133	1.84979555569693	Overexpression	****	2.2e-07	6.65757731917779	miRNA expression	Stemness
hsa-miR-215-5p	KIRP	0.304257541185045	1.92365070728091e-09	8.71587378347906	Underexpression	****	3.4e-06	5.46852108295774	miRNA expression	Stemness
hsa-miR-215-5p	LUAD	0.15264568858788	8.526763073185e-15	14.0692158042664	Unchanged	ns	0.52	0.283996656365201	miRNA expression	Stemness
hsa-miR-215-5p	UCEC	0.373598142175095	0.0340058318382083	1.46844659713525	Overexpression	****	5.8e-09	8.23657200643706	miRNA expression	Stemness
hsa-miR-215-5p	CHOL	0.444882744453336	1.41866541335544e-06	5.84812001910729	Unchanged	ns	0.089	1.05060999335509	miRNA expression	Stemness
hsa-miR-216a-3p	KICH	-0.407837789343736	0.00232831666240546	2.6329579538405	Underexpression	****	2.3e-05	4.63827216398241	miRNA expression	Stemness
hsa-miR-216a-3p	LGG	-0.138776138839992	0.0468261108656901	1.32951191097105					miRNA expression	Stemness
hsa-miR-216a-3p	LIHC	0.165683309087202	0.0224486467816413	1.64880983341251	Unchanged	ns	0.19	0.721246399047171	miRNA expression	Stemness
hsa-miR-216a-3p	SKCM	-0.192615719260545	0.0013399680509636	2.87290555645282	Unchanged	ns	0.55	0.259637310505756	miRNA expression	Stemness
hsa-miR-216a-5p	COAD	-0.246521518063181	0.000588400178038135	3.23032720453566	Overexpression	**	0.0069	2.16115090926274	miRNA expression	Stemness
hsa-miR-216a-5p	KICH	-0.502558377733526	1.61484567509207e-05	4.79186897528853	Underexpression	****	1.5e-06	5.82390874094432	miRNA expression	Stemness
hsa-miR-216a-5p	LGG	-0.210993125649641	3.49847671140704e-05	4.45612101274543					miRNA expression	Stemness
hsa-miR-216a-5p	SKCM	-0.226924893671249	0.0427678895958013	1.36888217970604	Unchanged	ns	0.41	0.387216143280265	miRNA expression	Stemness
hsa-miR-216a-5p	STAD	-0.278400517461868	3.6269102791949e-05	4.44046318765985	Overexpression	***	0.00026	3.58502665202918	miRNA expression	Stemness
hsa-miR-216a-5p	THCA	-0.244757459113656	3.5242961311417e-05	4.45292760686685	Unchanged	ns	0.47	0.327902142064283	miRNA expression	Stemness
hsa-miR-216a-5p	KIRC	-0.202659729041963	1.37173668855537e-07	6.86272924554048	Underexpression	***	0.00088	3.05551732784983	miRNA expression	Stemness
hsa-miR-216a-5p	KIRP	-0.176387403102267	1.23775564193598e-07	6.90736508539149	Underexpression	****	1.5e-11	10.8239087409443	miRNA expression	Stemness
hsa-miR-216b-5p	KICH	-0.50849192806058	1.19765802326464e-05	4.92166717177219	Underexpression	****	7.6e-08	7.11918640771921	miRNA expression	Stemness
hsa-miR-216b-5p	PCPG	0.269384150346519	0.0355906670872523	1.44866387179954	Unchanged	ns	0.3	0.522878745280338	miRNA expression	Stemness
hsa-miR-216b-5p	PRAD	-0.197178444131877	0.000606295789458444	3.21731544779887	Unchanged	ns	0.15	0.823908740944319	miRNA expression	Stemness
hsa-miR-216b-5p	TGCT	-0.395444418666272	0.00630688649838402	2.20018498469862					miRNA expression	Stemness
hsa-miR-216b-5p	KIRP	-0.180499815393989	0.000123335058720301	3.90891345507863	Underexpression	****	1.4e-17	16.8538719643218	miRNA expression	Stemness
hsa-miR-216b-5p	LUAD	0.18521680095082	1.34853673604021e-05	4.87013721825652	Underexpression	*	0.039	1.4089353929735	miRNA expression	Stemness
hsa-miR-217	BRCA	-0.178903638991038	0.0179349989681697	1.7462986439737	Underexpression	****	5.8e-09	8.23657200643706	miRNA expression	Stemness
hsa-miR-217	CESC	-0.249414963805752	2.6634883183172e-08	7.57454920362911	Unchanged	ns	0.6	0.221848749616356	miRNA expression	Stemness
hsa-miR-217	HNSC	-0.132710758477352	0.000262510210946352	3.58085379903361	Underexpression	****	1.4e-09	8.85387196432176	miRNA expression	Stemness
hsa-miR-217	KICH	-0.586566929089655	0.0366541219197086	1.43587717992254	Underexpression	****	2.7e-07	6.56863623584101	miRNA expression	Stemness
hsa-miR-217	LGG	-0.248886334316208	4.61787758101893e-08	7.33555758432327					miRNA expression	Stemness
hsa-miR-217	LUSC	-0.16667892257156	2.23916034532819e-10	9.64991480566267	Underexpression	**	0.0011	2.95860731484178	miRNA expression	Stemness
hsa-miR-217	OV	-0.178641031207622	2.81304360199013e-07	6.55082353624683					miRNA expression	Stemness
hsa-miR-217	SKCM	-0.261365464759639	0.00435808043522042	2.36070475842891	Unchanged	ns	0.38	0.42021640338319	miRNA expression	Stemness
hsa-miR-217	STAD	-0.234502273369711	0.0372308669547035	1.42909685072063	Overexpression	****	2.4e-08	7.61978875828839	miRNA expression	Stemness
hsa-miR-217	THCA	-0.381304878454572	5.51984067022208e-07	6.25807345796682	Unchanged	ns	0.12	0.920818753952375	miRNA expression	Stemness
hsa-miR-217	THYM	-0.358994582132759	2.3688876010076e-05	4.62545554519544	Unchanged	ns	0.06	1.22184874961636	miRNA expression	Stemness
hsa-miR-217	BLCA	-0.16293223944843	1.78452942518994e-19	18.7484762865471	Unchanged	ns	0.053	1.27572413039921	miRNA expression	Stemness
hsa-miR-217	KIRC	-0.282964832599393	0.00131595490996351	2.88075899118522	Underexpression	****	1.8e-06	5.74472749489669	miRNA expression	Stemness
hsa-miR-217	UVM	-0.435785077666923	0.00143160668885673	2.84417628113508					miRNA expression	Stemness
hsa-miR-218-5p	BRCA	-0.378328316129478	3.15662128996151e-39	38.5007775186924	Underexpression	****	4.5e-34	33.3467874862247	miRNA expression	Stemness
hsa-miR-218-5p	CESC	-0.239751985235867	0.000471979897309983	3.32607649855504	Underexpression	*	0.039	1.4089353929735	miRNA expression	Stemness
hsa-miR-218-5p	COAD	-0.350853531721312	1.83367492043653e-08	7.73667765491152	Overexpression	****	3e-06	5.52287874528034	miRNA expression	Stemness
hsa-miR-218-5p	ESCA	-0.490707419330259	1.90206623164191e-11	10.7207743646143	Unchanged	ns	0.17	0.769551078621726	miRNA expression	Stemness
hsa-miR-218-5p	KICH	0.345203863143597	0.0184551833137253	1.73388163663771	Overexpression	****	7e-07	6.15490195998574	miRNA expression	Stemness
hsa-miR-218-5p	LIHC	-0.508810112740906	4.65261791601882e-06	5.3323026112918	Unchanged	ns	0.053	1.27572413039921	miRNA expression	Stemness
hsa-miR-218-5p	LUSC	-0.324113251970046	4.3427365904459e-27	26.3622365120573	Underexpression	****	3.1e-19	18.5086383061657	miRNA expression	Stemness
hsa-miR-218-5p	PRAD	-0.320630079261988	1.40838061129364e-14	13.8512799623481	Unchanged	ns	0.51	0.292429823902064	miRNA expression	Stemness
hsa-miR-218-5p	SKCM	-0.321775759792746	3.32515662777452e-12	11.4781878929245	Unchanged	ns	0.47	0.327902142064283	miRNA expression	Stemness
hsa-miR-218-5p	STAD	-0.5393587349185	6.39197430991078e-13	12.1943649791707	Underexpression	****	1.5e-05	4.82390874094432	miRNA expression	Stemness
hsa-miR-218-5p	TGCT	-0.624021338991193	7.17954300017505e-11	10.1439031990472					miRNA expression	Stemness
hsa-miR-218-5p	THCA	-0.317578453080257	2.5537732508439e-32	31.5928176663048	Underexpression	****	1.9e-18	17.7212463990472	miRNA expression	Stemness
hsa-miR-218-5p	KIRP	-0.286879764224599	2.05971751730879e-16	15.6861923374397	Underexpression	**	0.0037	2.43179827593301	miRNA expression	Stemness
hsa-miR-218-5p	LUAD	-0.34473539631821	2.93847306673793e-13	12.531878285559	Underexpression	*	0.02	1.69897000433602	miRNA expression	Stemness
hsa-miR-219a-1-3p	BRCA	0.244466203022674	4.50547105775856e-27	26.3462597957859	Unchanged	ns	0.49	0.309803919971486	miRNA expression	Stemness
hsa-miR-219a-1-3p	CESC	0.332488946296321	9.04184598574704e-16	15.0437428947923	Overexpression	*	0.01	2	miRNA expression	Stemness
hsa-miR-219a-1-3p	COAD	0.266792476263108	5.70029315136861e-08	7.24410280910856	Underexpression	****	3.3e-06	5.48148606012211	miRNA expression	Stemness
hsa-miR-219a-1-3p	ESCA	0.522734468034725	6.52149665170025e-05	4.18565272436247	Overexpression	***	0.00039	3.4089353929735	miRNA expression	Stemness
hsa-miR-219a-1-3p	HNSC	0.439955003005928	3.25114453577488e-13	12.4879637226927	Overexpression	**	0.0022	2.65757731917779	miRNA expression	Stemness
hsa-miR-219a-1-3p	KICH	-0.560055860341244	3.88462266261735e-26	25.4106511605187	Underexpression	****	6.4e-08	7.19382002601611	miRNA expression	Stemness
hsa-miR-219a-1-3p	LGG	-0.276211492400254	2.4221862892841e-07	6.61579245851052					miRNA expression	Stemness
hsa-miR-219a-1-3p	LIHC	0.308123094932489	4.35449730744816e-06	5.36106197365341	Unchanged	ns	0.68	0.167491087293764	miRNA expression	Stemness
hsa-miR-219a-1-3p	LUSC	0.410951983958955	3.98336177122428e-09	8.39975024892295	Overexpression	****	1.9e-10	9.72124639904717	miRNA expression	Stemness
hsa-miR-219a-1-3p	OV	0.189313174474868	3.90553680280516e-09	8.40831926537851					miRNA expression	Stemness
hsa-miR-219a-1-3p	PRAD	0.207982187799833	9.3224075586684e-08	7.03047191442514	Overexpression	****	1.5e-05	4.82390874094432	miRNA expression	Stemness
hsa-miR-219a-1-3p	READ	0.508652928458985	3.38941499222959e-20	19.4698752538827	Unchanged	ns	0.76	0.119186407719209	miRNA expression	Stemness
hsa-miR-219a-1-3p	SKCM	0.36919647422945	5.72068191467923e-05	4.2425521995058	Unchanged	ns	0.63	0.200659450546418	miRNA expression	Stemness
hsa-miR-219a-1-3p	STAD	0.563553695996515	0.0125380612367793	1.90176961336686	Overexpression	****	2e-05	4.69897000433602	miRNA expression	Stemness
hsa-miR-219a-1-3p	TGCT	-0.330197416210876	2.00122092700656e-05	4.69870496429555					miRNA expression	Stemness
hsa-miR-219a-1-3p	THCA	0.190734591715157	5.00738716236231e-06	5.30038882841792	Underexpression	****	1.1e-05	4.95860731484177	miRNA expression	Stemness
hsa-miR-219a-1-3p	BLCA	0.505632769815782	1.8165347578809e-14	13.7407562878583	Overexpression	****	6.3e-05	4.20065945054642	miRNA expression	Stemness
hsa-miR-219a-1-3p	LUAD	0.253285916505365	6.86647934224499e-36	35.1632658821766	Unchanged	ns	0.094	1.0268721464003	miRNA expression	Stemness
hsa-miR-219a-1-3p	LAML	0.388186751393591	0.000429545204876648	3.36699112474215					miRNA expression	Stemness
hsa-miR-219a-1-3p	UCEC	0.497383824867214	7.46927904940349e-05	4.12672131518274	Overexpression	****	3.8e-10	9.42021640338319	miRNA expression	Stemness
hsa-miR-219a-1-3p	MESO	0.474870482433023	1.75936809737485e-12	11.7546432873565					miRNA expression	Stemness
hsa-miR-219a-2-3p	COAD	-0.203480461174879	0.0141800066560211	1.84832356529734	Unchanged	ns	0.48	0.318758762624413	miRNA expression	Stemness
hsa-miR-219a-2-3p	LGG	0.191375312299925	0.000353676195793284	3.451394169429					miRNA expression	Stemness
hsa-miR-219a-2-3p	SKCM	0.214503232938763	0.000143508098558986	3.84312358979943	Unchanged	ns	0.18	0.744727494896694	miRNA expression	Stemness
hsa-miR-219a-2-3p	TGCT	0.522700516358215	1.34118905476994e-10	9.87250999943678					miRNA expression	Stemness
hsa-miR-219a-5p	BRCA	0.290325852756876	2.30990257836536e-14	13.6364063363722	Overexpression	****	5.4e-06	5.26760624017703	miRNA expression	Stemness
hsa-miR-219a-5p	COAD	0.228777679191128	1.99091524485671e-22	21.7009472279055	Overexpression	****	6.7e-05	4.17392519729917	miRNA expression	Stemness
hsa-miR-219a-5p	ESCA	0.384095684738167	0.00202701657117959	2.69314270086672	Unchanged	ns	0.14	0.853871964321762	miRNA expression	Stemness
hsa-miR-219a-5p	HNSC	0.332389173631234	1.31366556805368e-06	5.88151518305255	Overexpression	**	0.0047	2.32790214206428	miRNA expression	Stemness
hsa-miR-219a-5p	KICH	-0.559620046214349	2.70432944255287e-14	13.5679404035707	Underexpression	****	3.4e-07	6.46852108295774	miRNA expression	Stemness
hsa-miR-219a-5p	LIHC	0.216949148210512	3.33341581603156e-07	6.47711050831841	Unchanged	ns	0.19	0.721246399047171	miRNA expression	Stemness
hsa-miR-219a-5p	LUSC	0.390838337354008	0.00414594569163168	2.38237639109386	Overexpression	****	1.4e-09	8.85387196432176	miRNA expression	Stemness
hsa-miR-219a-5p	PRAD	0.145787900845312	0.000216020098592014	3.66550584004568	Overexpression	*	0.014	1.85387196432176	miRNA expression	Stemness
hsa-miR-219a-5p	READ	0.343099273972332	4.27902514472074e-18	17.3686551614755	Overexpression	**	0.0064	2.19382002601611	miRNA expression	Stemness
hsa-miR-219a-5p	STAD	0.41927142778878	0.0144139154055314	1.84121803111928	Overexpression	***	0.00073	3.13667713987954	miRNA expression	Stemness
hsa-miR-219a-5p	TGCT	-0.298303647212046	0.0174076886466769	1.75925888968868					miRNA expression	Stemness
hsa-miR-219a-5p	BLCA	0.379973916567811	3.13528978398552e-18	17.503722312642	Overexpression	****	6.7e-06	5.17392519729917	miRNA expression	Stemness
hsa-miR-219a-5p	LAML	0.285411492638166	0.00414594569163168	2.38237639109386					miRNA expression	Stemness
hsa-miR-219a-5p	UCEC	0.325028872194335	6.90057205321466e-05	4.16111490502268	Overexpression	***	0.00023	3.63827216398241	miRNA expression	Stemness
hsa-miR-22-3p	BRCA	-0.286652095545074	7.44738278894321e-22	21.1279963232275	Underexpression	****	2.8e-06	5.55284196865778	miRNA expression	Stemness
hsa-miR-22-3p	COAD	-0.176364652615885	0.0489757679832714	1.31001874515902	Overexpression	****	3.2e-06	5.49485002168009	miRNA expression	Stemness
hsa-miR-22-3p	HNSC	-0.338837433617647	7.14530153863001e-15	14.1459794388394	Unchanged	ns	0.63	0.200659450546418	miRNA expression	Stemness
hsa-miR-22-3p	KICH	0.564161408768332	2.1354277051084e-07	6.67051512702525	Overexpression	****	6.7e-12	11.1739251972992	miRNA expression	Stemness
hsa-miR-22-3p	LGG	-0.441806891174446	1.96363009488762e-07	6.70694032045918					miRNA expression	Stemness
hsa-miR-22-3p	LIHC	-0.290815762710861	0.00427257723340261	2.36931007799578	Underexpression	****	1.1e-10	9.95860731484177	miRNA expression	Stemness
hsa-miR-22-3p	LUSC	-0.361097039503569	7.07914357110352e-06	5.15001927971724	Underexpression	****	9.1e-12	11.0409586076789	miRNA expression	Stemness
hsa-miR-22-3p	OV	-0.230188324695162	1.35297063323472e-24	23.8687116298344					miRNA expression	Stemness
hsa-miR-22-3p	PRAD	-0.173786267180179	4.97060223116969e-08	7.30359098957071	Unchanged	ns	0.82	0.0861861476162833	miRNA expression	Stemness
hsa-miR-22-3p	THCA	0.240522150596427	2.91876060842479e-15	14.5348015236155	Underexpression	*	0.033	1.48148606012211	miRNA expression	Stemness
hsa-miR-22-3p	THYM	-0.512046993614707	0.00122049295798279	2.91346472203789	Unchanged	ns	0.1	1	miRNA expression	Stemness
hsa-miR-22-3p	KIRC	0.239850180960925	0.00114705990502942	2.94041390054306	Overexpression	**	0.0089	2.05060999335509	miRNA expression	Stemness
hsa-miR-22-3p	KIRP	0.207189762396615	1.90393851429876e-07	6.72034708081075	Unchanged	ns	0.35	0.455931955649724	miRNA expression	Stemness
hsa-miR-22-3p	LAML	-0.384259393235826	5.42186181585951e-08	7.26585155524953					miRNA expression	Stemness
hsa-miR-22-3p	UCS	-0.476756525866747	0.00427257723340261	2.36931007799578					miRNA expression	Stemness
hsa-miR-22-5p	BRCA	0.119395491625235	0.00128890640796097	2.88977861715537	Overexpression	****	6.6e-10	9.18045606445813	miRNA expression	Stemness
hsa-miR-22-5p	LGG	-0.436789412358875	0.0011960687436206	2.92224385871122					miRNA expression	Stemness
hsa-miR-22-5p	LIHC	-0.379485302749976	3.81152587705739e-05	4.4189011273894	Underexpression	****	1.3e-05	4.88605664769316	miRNA expression	Stemness
hsa-miR-22-5p	OV	-0.196152097493294	5.58516859368903e-24	23.2529637127536					miRNA expression	Stemness
hsa-miR-22-5p	PRAD	-0.170482830285135	4.33589942331102e-14	13.3629208003644	Unchanged	ns	0.18	0.744727494896694	miRNA expression	Stemness
hsa-miR-22-5p	STAD	0.263480391550931	0.0155258968393706	1.80894330379935	Overexpression	***	0.00055	3.25963731050576	miRNA expression	Stemness
hsa-miR-22-5p	KIRC	0.17145382417698	0.00187672934072754	2.7265983562035	Unchanged	ns	0.99	0.00436480540245009	miRNA expression	Stemness
hsa-miR-22-5p	LAML	-0.364616311782854	9.05857695729091e-07	6.04294002176435					miRNA expression	Stemness
hsa-miR-22-5p	UCS	-0.477452664686542	0.00516183639031496	2.2871957649819					miRNA expression	Stemness
hsa-miR-221-3p	COAD	0.271425520853811	6.81022066064808e-05	4.16683881611228	Unchanged	ns	0.74	0.130768280269024	miRNA expression	Stemness
hsa-miR-221-3p	ESCA	0.34500008254469	3.02743369430095e-05	4.51892535983299	Overexpression	***	4e-04	3.39794000867204	miRNA expression	Stemness
hsa-miR-221-3p	HNSC	0.192684973622339	0.000118234870707266	3.92725441920508	Overexpression	**	0.0015	2.82390874094432	miRNA expression	Stemness
hsa-miR-221-3p	KICH	0.802914401020247	9.27640557887785e-20	19.0326202715888	Overexpression	****	5.7e-13	12.2441251443275	miRNA expression	Stemness
hsa-miR-221-3p	LGG	-0.274553583192209	0.000751024014138363	3.12434617612361					miRNA expression	Stemness
hsa-miR-221-3p	OV	-0.185553786645407	6.02816991426595e-09	8.21981451485308					miRNA expression	Stemness
hsa-miR-221-3p	PCPG	-0.525377158239809	0.000491998857160698	3.30803590603219	Underexpression	*	0.025	1.60205999132796	miRNA expression	Stemness
hsa-miR-221-3p	PRAD	-0.633375971478827	0.0244162363664275	1.61232127942728	Underexpression	****	1.5e-17	16.8239087409443	miRNA expression	Stemness
hsa-miR-221-3p	STAD	0.524029993291678	5.52462051562531e-13	12.2576975481641	Overexpression	****	1.6e-05	4.79588001734407	miRNA expression	Stemness
hsa-miR-221-3p	THCA	-0.247765034020361	2.87979472769593e-60	59.540638467729	Overexpression	****	4.3e-27	26.3665315444204	miRNA expression	Stemness
hsa-miR-221-3p	THYM	-0.643851526544961	0.020207235547512	1.69449309611263	Unchanged	ns	0.35	0.455931955649724	miRNA expression	Stemness
hsa-miR-221-3p	KIRC	0.173247367231368	3.40230693731955e-30	29.4682265093092	Overexpression	***	6e-04	3.22184874961636	miRNA expression	Stemness
hsa-miR-221-3p	LUAD	-0.184674138711703	6.42197203887431e-08	7.19233158967407	Unchanged	ns	0.27	0.568636235841013	miRNA expression	Stemness
hsa-miR-221-3p	SARC	0.205138818210615	4.92642693971544e-14	13.3074679535347					miRNA expression	Stemness
hsa-miR-221-5p	COAD	0.238932008154299	0.000945518264966834	3.02433007729203	Unchanged	ns	0.1	1	miRNA expression	Stemness
hsa-miR-221-5p	KICH	0.802149287329339	1.14844896072179e-19	18.9398883009212	Overexpression	****	5.7e-13	12.2441251443275	miRNA expression	Stemness
hsa-miR-221-5p	LGG	-0.201038107896831	3.04105695924373e-08	7.51697544540878					miRNA expression	Stemness
hsa-miR-221-5p	PCPG	-0.320685919530324	0.000110201552318912	3.95781228789086	Unchanged	ns	0.14	0.853871964321762	miRNA expression	Stemness
hsa-miR-221-5p	PRAD	-0.248122442276946	0.0310330738127365	1.50817520560194	Underexpression	****	1.9e-14	13.7212463990472	miRNA expression	Stemness
hsa-miR-221-5p	READ	0.422080054950229	0.000235930139608953	3.6272165753088	Unchanged	ns	0.1	1	miRNA expression	Stemness
hsa-miR-221-5p	STAD	0.366914520018098	1.5785066482015e-07	6.80175358464845	Unchanged	ns	0.6	0.221848749616356	miRNA expression	Stemness
hsa-miR-221-5p	THYM	-0.431562930258836	0.000770925222123789	3.11298774541725	Unchanged	ns	0.3	0.522878745280338	miRNA expression	Stemness
hsa-miR-221-5p	KIRC	0.253285203407642	2.1468500441248e-06	5.66819828965017	Unchanged	ns	0.22	0.657577319177794	miRNA expression	Stemness
hsa-miR-221-5p	SARC	0.328544705836618	1.20747071534493e-13	12.9181233933452					miRNA expression	Stemness
hsa-miR-221-5p	MESO	0.338342107244407	2.16373656569418e-05	4.66479561557547					miRNA expression	Stemness
hsa-miR-222-3p	BRCA	0.165805845004592	3.2714061892461e-07	6.48526552900368	Underexpression	****	6.6e-08	7.18045606445813	miRNA expression	Stemness
hsa-miR-222-3p	COAD	0.328028028058533	2.64644808321223e-07	6.57733662137632	Underexpression	*	0.013	1.88605664769316	miRNA expression	Stemness
hsa-miR-222-3p	ESCA	0.396500079334173	3.732657002949e-07	6.42798191593238	Overexpression	**	0.0017	2.76955107862173	miRNA expression	Stemness
hsa-miR-222-3p	HNSC	0.273044659943037	1.75969154950071e-09	8.75456345155497	Overexpression	****	3.7e-14	13.431798275933	miRNA expression	Stemness
hsa-miR-222-3p	KICH	0.81655602308872	5.59274352874124e-21	20.2523750960314	Overexpression	****	5.7e-13	12.2441251443275	miRNA expression	Stemness
hsa-miR-222-3p	LGG	-0.234539906709995	5.43836577911915e-05	4.26453158554759					miRNA expression	Stemness
hsa-miR-222-3p	LUSC	0.287398311289846	1.50405911438087e-06	5.82273509423315	Overexpression	****	2.5e-09	8.60205999132796	miRNA expression	Stemness
hsa-miR-222-3p	OV	-0.186939509775811	1.78495271210074e-09	8.74837328495557					miRNA expression	Stemness
hsa-miR-222-3p	PAAD	0.249029075717945	0.049109504098447	1.30883445129693	Unchanged	ns	0.8	0.0969100130080564	miRNA expression	Stemness
