genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
ALAD	LIHC	-0.351281936446615	0.00487567165662106	2.31196554885329	Unchanged	ns	0.11	0.958607314841775	Methylation	Stemness	0.418	NS	0.788	NS	0.0118	Protective	0.0412	Protective
ALAD	STAD	-0.204315375408231	0.0360826545287145	1.44270151977851	Underexpression	****	6.3e-32	31.2006594505464	Methylation	Microsatellite instability	0.469	NS	0.216	NS	0.115	NS	0.19	NS
ALAD	STAD	-0.347766250842762	3.55670874612669e-13	12.448951697122	Underexpression	****	6.3e-32	31.2006594505464	Methylation	Stemness	0.469	NS	0.216	NS	0.115	NS	0.19	NS
ALAD	THYM	0.321298131432352	4.00279988395622e-10	9.3976361214777	Overexpression	****	2.3e-29	28.6382721639824	Methylation	Stemness	0.00403	Protective	0.0182	Protective			0.026	Protective
ALAD	UCEC	0.814795147891987	0.0450357706029064	1.34644240168392	Underexpression	****	1.6e-24	23.7958800173441	Methylation	Microsatellite instability	0.901	NS	0.751	NS	0.378	NS	0.436	NS
ALAS1	KIRC	0.195359429896053	0.00872434526586569	2.059267155554	Underexpression	****	3.6e-30	29.4436974992327	Methylation	Stemness	0.908	NS	0.444	NS	0.123	NS	0.0872	NS
ALAS1	LIHC	-0.189587243844455	0.000399017478740374	3.39900807986655	Unchanged	ns	0.32	0.494850021680094	Methylation	Tumor mutational burden	0.797	NS	0.763	NS	0.0434	Protective	0.0549	NS
ALAS1	LUAD	0.204441635380671	0.0189005122397106	1.72352642546352	Unchanged	ns	0.094	1.0268721464003	Methylation	Tumor mutational burden	0.00783	Risky	0.0034	Risky	0.646	NS	0.0306	Risky
ALAS1	LUAD	0.144217319784789	0.0403635946566915	1.39401016379171	Unchanged	ns	0.094	1.0268721464003	Methylation	Stemness	0.00783	Risky	0.0034	Risky	0.646	NS	0.0306	Risky
ALAS1	LUSC	0.25567219009653	1.86685095095082e-05	4.72889035466131	Underexpression	****	2.7e-44	43.568636235841	Methylation	Stemness	0.97	NS	0.172	NS	0.0408	Risky	0.0906	NS
ALAS1	PRAD	0.479933167253122	3.39122227465147e-30	29.469643743843	Overexpression	***	0.00052	3.2839966563652	Methylation	Stemness	0.383	NS	0.262	NS	0.0559	NS	0.052	NS
ALAS1	SARC	0.236628530900224	4.65655112656099e-21	20.3319356243505	Unchanged	ns	0.45	0.346787486224656	Methylation	Stemness	0.0975	NS	0.0105	Risky	0.0928	NS	0.0392	Risky
ALAS1	STAD	-0.220776933854003	0.0150207366912298	1.82330876685981	Overexpression	****	4.3e-29	28.3665315444204	Methylation	Microsatellite instability	0.324	NS	0.325	NS	0.539	NS	0.536	NS
ALAS1	STAD	-0.24400335781777	0.0339666080216828	1.46894782054292	Overexpression	****	4.3e-29	28.3665315444204	Methylation	Stemness	0.324	NS	0.325	NS	0.539	NS	0.536	NS
ALAS1	THCA	0.135406408150898	0.00346720825664762	2.46002007181445	Overexpression	**	0.003	2.52287874528034	Methylation	Stemness	0.0313	Risky	0.00129	Risky	0.256	NS	0.609	NS
ALAS2	BRCA	0.113966107626338	0.0172113775908794	1.76418436754731	Underexpression	****	2.1e-84	83.6777807052661	Methylation	Stemness	0.885	NS	0.924	NS	0.582	NS	0.638	NS
ALAS2	BRCA	0.210027173598832	0.0190535706751352	1.72002362475506	Underexpression	****	2.1e-84	83.6777807052661	Methylation	Microsatellite instability	0.885	NS	0.924	NS	0.582	NS	0.638	NS
ALAS2	COAD	-0.328066299347819	1.40223515039825e-07	6.85317915045144	Underexpression	****	3.3e-09	8.48148606012211	Methylation	Stemness	0.0298	Risky	0.00545	Risky	0.488	NS	0.108	NS
ALAS2	ESCA	-0.296840597359888	3.26796637609186e-07	6.48572242054626	Underexpression	****	6.8e-06	5.16749108729376	Methylation	Stemness	0.475	NS	0.442	NS	0.0326	Risky	0.34	NS
ALAS2	LIHC	-0.160524304237364	0.00377297591658164	2.42331596695089	Underexpression	****	4e-38	37.397940008672	Methylation	Stemness	0.00672	Protective	0.00405	Protective	0.171	NS	0.0908	NS
ALAS2	LUAD	-0.228463518687571	2.73833501367204e-05	4.56251342045013	Underexpression	****	2.6e-105	104.585026652029	Methylation	Microsatellite instability	0.611	NS	0.124	NS	0.408	NS	0.0391	Protective
ALAS2	LUAD	-0.213468794735172	0.0213468468982565	1.67066626470533	Underexpression	****	2.6e-105	104.585026652029	Methylation	Stemness	0.611	NS	0.124	NS	0.408	NS	0.0391	Protective
ALAS2	STAD	-0.228375910970177	6.31133224315677e-07	6.19987895695537	Unchanged	ns	0.23	0.638272163982407	Methylation	Microsatellite instability	0.411	NS	0.0306	Risky	0.0332	Risky	0.0132	Risky
ALAS2	STAD	-0.304547216511949	0.00162615016164082	2.78883935335394	Unchanged	ns	0.23	0.638272163982407	Methylation	Stemness	0.411	NS	0.0306	Risky	0.0332	Risky	0.0132	Risky
ALAS2	THYM	0.30026156768422	0.000743736524948172	3.12858088975908	Underexpression	****	2.3e-48	47.6382721639824	Methylation	Stemness	0.0471	Protective	0.146	NS			0.875	NS
ALDH18A1	KICH	-0.404925872409503	0.000591218210043369	3.22825219775336	Underexpression	**	0.0047	2.32790214206428	Methylation	Stemness	0.92	NS	0.935	NS	0.132	NS	0.462	NS
ALDH18A1	PAAD	-0.521108580748099	0.0325708178408212	1.48717133632931	Overexpression	****	1.4e-39	38.8538719643218	Methylation	Microsatellite instability	0.061	NS	0.0621	NS	0.0248	Risky	0.00464	Risky
ALDH18A1	PAAD	-0.316332798936229	5.89639469908454e-06	5.22941345291408	Overexpression	****	1.4e-39	38.8538719643218	Methylation	Stemness	0.061	NS	0.0621	NS	0.0248	Risky	0.00464	Risky
ALDH1A1	BLCA	-0.170963511803545	0.0103879919682285	1.98346839482974	Underexpression	****	5.3e-09	8.27572413039921	Methylation	Stemness	0.04	Risky	0.0172	Risky	0.516	NS	0.00988	Risky
ALDH1A1	ESCA	-0.246369541625426	0.0150399666737226	1.82275312607379	Overexpression	***	0.00012	3.92081875395238	Methylation	Stemness	0.128	NS	0.347	NS	0.0606	NS	0.648	NS
ALDH1A1	KIRC	-0.227601009479704	0.00548056921619914	2.26117433300901	Overexpression	**	0.0021	2.67778070526608	Methylation	Tumor mutational burden	0.0385	Protective	0.091	NS	0.564	NS	0.741	NS
ALDH1A1	LUSC	-0.338731358639127	7.47394657494954e-10	9.12645001088664	Unchanged	ns	0.14	0.853871964321762	Methylation	Stemness	0.0937	NS	0.00506	Risky	0.271	NS	0.000149	Risky
ALDH1A1	THYM	-0.553997400612906	0.0102204811799558	1.99052865714844	Overexpression	****	9.5e-14	13.0222763947112	Methylation	Stemness	0.298	NS	0.133	NS			0.463	NS
ALDH1A1	UCS	-0.457043403307027	0.00914274418842235	2.03892343150748	Underexpression	****	4.5e-10	9.34678748622466	Methylation	Stemness	0.168	NS	0.23	NS	0.102	NS	0.079	NS
ALDH1A2	HNSC	-0.232324304551948	1.68542517560207e-06	5.77329052320498	Unchanged	ns	0.068	1.16749108729376	Methylation	Stemness	0.0972	NS	0.14	NS	0.274	NS	0.0509	NS
ALDH1A2	KIRP	0.20280912844014	3.45761916349854e-15	14.4612228434217	Underexpression	****	4.2e-08	7.3767507096021	Methylation	Stemness	0.196	NS	0.00397	Risky	0.997	NS	0.132	NS
ALDH1A2	PAAD	-0.238354962462798	6.46277284790706e-05	4.18958110829428	Overexpression	****	5.5e-11	10.2596373105058	Methylation	Microsatellite instability	0.0439	Risky	0.0753	NS	0.127	NS	0.0225	Risky
ALDH1A2	STAD	0.182028324293087	0.0136740353329217	1.86410330224254	Unchanged	ns	0.16	0.795880017344075	Methylation	Tumor mutational burden	0.0341	Protective	0.0084	Protective	0.417	NS	0.0335	Protective
ALDH1A2	THCA	0.156488652703683	8.13694394973239e-05	4.08953867557447	Underexpression	****	1.7e-91	90.7695510786217	Methylation	Stemness	0.00169	Risky	0.0275	Risky	0.395	NS	0.293	NS
ALDH1A3	BRCA	-0.184556226994199	1.78872058243363e-06	5.74745749564547	Underexpression	****	5.4e-53	52.267606240177	Methylation	Stemness	0.359	NS	0.287	NS	0.168	NS	0.137	NS
ALDH1A3	KICH	0.550510014542652	0.00197374016215341	2.70471002166162	Unchanged	ns	0.16	0.795880017344075	Methylation	Tumor mutational burden	0.000208	Risky	4.6e-05	Risky	0.377	NS	1.45e-05	Risky
ALDH1A3	LUSC	0.219510581196764	0.000698787104070114	3.15565511840414	Overexpression	****	7.5e-05	4.1249387366083	Methylation	Microsatellite instability	0.556	NS	0.954	NS	0.39	NS	0.995	NS
ALDH1A3	LUSC	0.163904604873965	8.10079472140178e-35	34.0914723729499	Overexpression	****	7.5e-05	4.1249387366083	Methylation	Stemness	0.556	NS	0.954	NS	0.39	NS	0.995	NS
ALDH1A3	STAD	0.226466414706776	2.74300147282141e-10	9.56177395920625	Overexpression	****	1e-05	5	Methylation	Microsatellite instability	0.0193	Protective	0.0245	Protective	0.478	NS	0.0548	NS
ALDH1A3	STAD	0.238277409437185	0.000140221411740837	3.85318566475109	Overexpression	****	1e-05	5	Methylation	Stemness	0.0193	Protective	0.0245	Protective	0.478	NS	0.0548	NS
ALDH1A3	STAD	0.253969952702722	2.45750811191604e-05	4.60950503994362	Overexpression	****	1e-05	5	Methylation	Tumor mutational burden	0.0193	Protective	0.0245	Protective	0.478	NS	0.0548	NS
ALDH1A3	THCA	0.232079892316716	5.52008549563614e-06	5.25805419582235	Overexpression	****	3.4e-66	65.4685210829577	Methylation	Tumor mutational burden	0.0027	Risky	0.00478	Risky	0.00132	Risky	0.000109	Risky
ALDH1A3	THYM	0.372793989939576	0.000148744077353817	3.82756031786001	Overexpression	****	8.4e-54	53.0757207139381	Methylation	Stemness	0.911	NS	0.0288	Risky			0.08	NS
ALDH1A3	THYM	0.366021419722999	0.00137415391100074	2.86196462174892	Overexpression	****	8.4e-54	53.0757207139381	Methylation	Tumor mutational burden	0.911	NS	0.0288	Risky			0.08	NS
ALDH1A3	UCEC	0.845937449672785	0.02046156185114	1.68906121923367	Underexpression	****	4.9e-25	24.3098039199715	Methylation	Microsatellite instability	0.861	NS	0.526	NS	0.642	NS	0.13	NS
ALDH1B1	BRCA	0.118805128616652	0.00324791696691609	2.48839508203896	Overexpression	****	1.9e-69	68.7212463990472	Methylation	Tumor mutational burden	0.243	NS	0.221	NS	0.0225	Protective	0.171	NS
ALDH1B1	GBM	-0.477040286121923	0.0320130516576698	1.49467292457763	Overexpression	****	2.8e-90	89.5528419686578	Methylation	Tumor mutational burden	0.0209	Protective	0.0103	Protective			0.0316	Protective
ALDH1B1	LIHC	-0.297852044538746	2.6341732864147e-08	7.57935565881301	Unchanged	ns	0.15	0.823908740944319	Methylation	Stemness	0.15	NS	0.165	NS	0.184	NS	0.0356	Protective
ALDH1B1	PAAD	-0.258709942694716	0.0150280231473324	1.82309814467393	Overexpression	****	1.9e-52	51.7212463990472	Methylation	Microsatellite instability	0.425	NS	0.405	NS	0.966	NS	0.256	NS
ALDH1B1	PCPG	-0.234620075689882	0.0350820799434569	1.45491466612732	Underexpression	**	0.0067	2.17392519729917	Methylation	Microsatellite instability	0.0107	Risky	0.011	Risky	0.894	NS	0.0681	NS
ALDH1B1	PCPG	-0.239477652534639	0.0318032008066256	1.49752916860989	Underexpression	**	0.0067	2.17392519729917	Methylation	Stemness	0.0107	Risky	0.011	Risky	0.894	NS	0.0681	NS
ALDH1B1	PRAD	-0.148548121314786	0.0145208231727782	1.83800876316335	Unchanged	ns	0.13	0.886056647693163	Methylation	Microsatellite instability	0.55	NS	0.245	NS	0.554	NS	0.573	NS
ALDH1B1	PRAD	-0.221732617689854	2.17777383364152e-05	4.6619872246269	Unchanged	ns	0.13	0.886056647693163	Methylation	Tumor mutational burden	0.55	NS	0.245	NS	0.554	NS	0.573	NS
ALDH1B1	THYM	-0.355339133021247	0.0019678382816931	2.70601059505821	Overexpression	****	4.1e-22	21.3872161432803	Methylation	Stemness	0.495	NS	0.109	NS			0.972	NS
ALDH1L1	BRCA	0.192559422025985	4.39853026324241e-07	6.35669241560318	Underexpression	****	3.2e-133	132.49485002168	Methylation	Stemness	0.0405	Risky	0.0323	Risky	0.804	NS	0.82	NS
ALDH1L1	PCPG	-0.288478416603973	0.0021704351987415	2.66345317607688	Underexpression	**	0.0036	2.44369749923271	Methylation	Microsatellite instability	0.735	NS	0.0991	NS	0.775	NS	0.000205	Risky
ALDH1L1	PCPG	-0.260912734294187	0.0236222246742908	1.62667920417078	Underexpression	**	0.0036	2.44369749923271	Methylation	Stemness	0.735	NS	0.0991	NS	0.775	NS	0.000205	Risky
ALDH1L1	PRAD	0.494552325945432	0.00868111773941532	2.06142435353224	Underexpression	****	2.1e-07	6.67778070526608	Methylation	Stemness	0.16	NS	0.335	NS	0.319	NS	0.039	Risky
ALDH1L1	THYM	0.452510685689296	5.45181177891656e-06	5.263459146379	Overexpression	****	2.3e-53	52.6382721639824	Methylation	Stemness	0.0135	Risky	0.0113	Risky			0.116	NS
ALDH1L1	THYM	0.383119181915937	0.000592719326351168	3.22715091181813	Overexpression	****	2.3e-53	52.6382721639824	Methylation	Tumor mutational burden	0.0135	Risky	0.0113	Risky			0.116	NS
ALDH1L2	HNSC	-0.143474083618121	4.73037618642793e-11	10.3251043203207	Overexpression	****	8.4e-07	6.07572071393812	Methylation	Microsatellite instability	0.487	NS	0.767	NS	0.119	NS	0.787	NS
ALDH1L2	KICH	0.455197339429492	0.00417234346169988	2.37961994823655	Overexpression	*	0.015	1.82390874094432	Methylation	Tumor mutational burden	0.00714	Risky	0.00314	Risky	0.794	NS	0.00201	Risky
ALDH1L2	LGG	-0.166827008491525	1.05073437696617e-06	5.97850705866045	Overexpression	****	1.9e-80	79.7212463990472	Methylation	Tumor mutational burden	0.00065	Protective	0.000572	Protective	0.6	NS	8.48e-08	Protective
ALDH1L2	LUSC	-0.181725878308094	0.0386052637320801	1.41335347631416	Unchanged	ns	0.24	0.619788758288394	Methylation	Microsatellite instability	0.82	NS	0.323	NS	0.659	NS	0.626	NS
ALDH1L2	PCPG	-0.316914995637619	0.0237813626506285	1.6237632643223	Overexpression	**	0.0074	2.13076828026902	Methylation	Microsatellite instability	5.53e-05	Risky	7.65e-05	Risky	0.89	NS	9.55e-05	Risky
ALDH1L2	PRAD	0.371066150436422	1.55799421272711e-06	5.80743415987613	Underexpression	****	4.1e-46	45.3872161432803	Methylation	Stemness	0.107	NS	0.253	NS	0.0794	NS	0.233	NS
ALDH1L2	SKCM	0.306318021846225	0.023954177371083	1.62061873899218	Underexpression	****	3.7e-08	7.43179827593301	Methylation	Microsatellite instability	0.0178	Protective	0.114	NS			0.514	NS
ALDH1L2	THCA	0.169513493577836	0.00404419513774561	2.39316789729431	Underexpression	****	5.7e-94	93.2441251443275	Methylation	Tumor mutational burden	8.08e-05	Risky	0.000118	Risky	0.000376	Risky	0.000462	Risky
ALDH1L2	THYM	0.481947211307475	0.00424647869184201	2.37197105079472	Unchanged	ns	0.056	1.2518119729938	Methylation	Tumor mutational burden	0.603	NS	0.237	NS			0.522	NS
ALDH1L2	UCEC	-0.228152038413325	4.30954120225629e-07	6.36556896277068	Underexpression	****	2.1e-17	16.6777807052661	Methylation	Stemness	0.123	NS	0.259	NS	0.24	NS	0.043	Protective
ALDH2	ACC	0.390173529728583	0.0120988888631345	1.91725451255688	Underexpression	****	2.5e-06	5.60205999132796	Methylation	Tumor mutational burden	0.042	Risky	0.0302	Risky	0.444	NS	0.0244	Risky
ALDH2	BRCA	-0.136402879664129	0.00155721252427669	2.80765211201631	Underexpression	****	1.1e-62	61.9586073148418	Methylation	Stemness	0.729	NS	0.082	NS	0.91	NS	0.152	NS
ALDH2	CESC	-0.179765536071626	0.00287896769744769	2.54076320795934	Unchanged	ns	0.2	0.698970004336019	Methylation	Stemness	0.832	NS	0.912	NS	0.269	NS	0.725	NS
ALDH2	KIRP	-0.215997382773566	0.00216694951489313	2.66415120665837	Overexpression	***	0.00018	3.74472749489669	Methylation	Tumor mutational burden	0.0144	Risky	0.000911	Risky	0.803	NS	0.0441	Risky
ALDH2	LIHC	-0.305112724713248	1.21431034563362e-10	9.91567030488233	Underexpression	****	2.2e-05	4.65757731917779	Methylation	Stemness	0.398	NS	0.391	NS	0.00968	Protective	0.0663	NS
ALDH2	MESO	-0.423718431678568	0.0152981674901729	1.81536058856606	""	""			Methylation	Tumor mutational burden	0.861	NS	0.836	NS	0.229	NS	0.41	NS
ALDH2	PAAD	-0.497996024451221	8.78392673057268e-09	8.05631129546237	Overexpression	****	7.1e-52	51.1487416512809	Methylation	Stemness	0.3	NS	0.701	NS	0.44	NS	0.221	NS
ALDH2	PCPG	-0.269696575049083	2.20162351157877e-05	4.657256945502	Underexpression	**	0.0031	2.50863830616573	Methylation	Microsatellite instability	0.00305	Risky	0.0011	Risky	0.875	NS	0.00501	Risky
ALDH2	PCPG	-0.258399264552516	0.000287510812727256	3.54134581768921	Underexpression	**	0.0031	2.50863830616573	Methylation	Stemness	0.00305	Risky	0.0011	Risky	0.875	NS	0.00501	Risky
ALDH2	THYM	0.341697076813709	0.00127234193340836	2.89539615925641	Overexpression	****	5.1e-53	52.2924298239021	Methylation	Stemness	0.00499	Protective	0.00662	Protective			0.229	NS
ALDH2	UCEC	-0.401351831074724	8.65541841192141e-06	5.06271193303452	Underexpression	****	1e-07	7	Methylation	Stemness	0.58	NS	0.23	NS	0.0922	NS	0.691	NS
ALDH3A1	COAD	-0.44605114154647	0.0215092258673126	1.66737521990563	Overexpression	****	6.3e-33	32.2006594505464	Methylation	Stemness	0.281	NS	0.0464	Risky	0.259	NS	0.596	NS
ALDH3A1	ESCA	-0.459998006829477	6.31015698344812e-09	8.19995983628721	Overexpression	****	5.7e-09	8.24412514432751	Methylation	Stemness	0.331	NS	0.326	NS	0.669	NS	0.85	NS
ALDH3A1	HNSC	-0.151126253693846	0.0120288013778945	1.91977764621802	Underexpression	****	7.8e-06	5.10790539730952	Methylation	Microsatellite instability	0.148	NS	0.162	NS	0.0319	Risky	0.277	NS
ALDH3A1	HNSC	-0.353924802220053	4.16723071518669e-14	13.3801524545322	Underexpression	****	7.8e-06	5.10790539730952	Methylation	Stemness	0.148	NS	0.162	NS	0.0319	Risky	0.277	NS
ALDH3A1	KIRC	0.25542470600836	8.09328460601189e-10	9.0918751870698	Overexpression	****	4.8e-07	6.31875876262441	Methylation	Stemness	0.345	NS	0.71	NS	0.268	NS	0.944	NS
ALDH3A1	LUAD	0.152863407828792	0.00403239218363528	2.39443723576249	Overexpression	*	0.03	1.52287874528034	Methylation	Tumor mutational burden	0.413	NS	0.42	NS	0.224	NS	0.664	NS
ALDH3A1	PAAD	-0.421564512590165	4.72412827201861e-12	11.325678318706	Overexpression	****	8.6e-47	46.0655015487564	Methylation	Stemness	0.286	NS	0.598	NS	0.0227	Protective	0.0951	NS
ALDH3A1	PRAD	0.145432732290144	2.43001379012546e-05	4.61439126180975	Underexpression	****	1.1e-31	30.9586073148418	Methylation	Microsatellite instability	0.375	NS	0.0939	NS	0.217	NS	0.0394	Risky
ALDH3A1	PRAD	0.461140200340049	5.0546382612254e-14	13.2963099195537	Underexpression	****	1.1e-31	30.9586073148418	Methylation	Stemness	0.375	NS	0.0939	NS	0.217	NS	0.0394	Risky
ALDH3A1	READ	-0.340989695303565	0.0246269515856751	1.60858934339661	Overexpression	****	9e-21	20.0457574905607	Methylation	Stemness	0.789	NS	0.836	NS	0.554	NS	0.716	NS
ALDH3A1	THCA	0.328005845073843	6.14349144567489e-07	6.21158474211038	Underexpression	****	5.7e-12	11.2441251443275	Methylation	Stemness	0.0223	Risky	0.00202	Risky	0.597	NS	0.468	NS
ALDH3A1	UCEC	-0.227622041496397	1.12606135241148e-22	21.9484379467068	Overexpression	****	6.5e-16	15.1870866433571	Methylation	Stemness	0.0887	NS	0.0382	Risky	0.667	NS	0.578	NS
ALDH3A2	BLCA	-0.229834953112404	5.61285796370298e-05	4.25081594768956	Underexpression	***	1e-04	4	Methylation	Stemness	0.476	NS	0.182	NS	0.813	NS	0.298	NS
ALDH3A2	BRCA	-0.148481894778577	0.000378024558982288	3.42247998459658	Underexpression	****	6.4e-10	9.19382002601611	Methylation	Stemness	0.0952	NS	0.569	NS	0.00333	Protective	0.107	NS
ALDH3A2	CESC	-0.184668184858468	9.89585683444095e-07	6.00454659636823	Unchanged	ns	0.84	0.0757207139381184	Methylation	Stemness	0.104	NS	0.182	NS	0.38	NS	0.374	NS
ALDH3A2	ESCA	-0.275138295483386	0.0258293859258547	1.5878859187273	Unchanged	ns	0.085	1.07058107428571	Methylation	Stemness	0.466	NS	0.466	NS	0.23	NS	0.46	NS
ALDH3A2	GBM	-0.720411314006606	1.9620727129104e-09	8.70728490203731	Overexpression	****	2.6e-60	59.5850266520292	Methylation	Tumor mutational burden	0.995	NS	0.953	NS			0.569	NS
ALDH3A2	HNSC	-0.151764517737587	0.00345060010455651	2.46210536885909	Underexpression	****	1.2e-05	4.92081875395237	Methylation	Stemness	0.313	NS	0.316	NS	0.577	NS	0.162	NS
ALDH3A2	LGG	0.178726436090215	0.00995449822302719	2.00198062659214	Overexpression	****	1.4e-157	156.853871964322	Methylation	Stemness	1.41e-05	Protective	7.07e-06	Protective	0.254	NS	5.28e-09	Protective
ALDH3A2	LIHC	-0.3829742705682	0.00110214275471371	2.95776214997684	Overexpression	****	2.7e-13	12.568636235841	Methylation	Stemness	0.934	NS	0.78	NS	0.0571	NS	0.311	NS
ALDH3A2	LIHC	-0.190825014315163	0.000967726957248393	3.01424716096381	Overexpression	****	2.7e-13	12.568636235841	Methylation	Tumor mutational burden	0.934	NS	0.78	NS	0.0571	NS	0.311	NS
ALDH3A2	LUAD	0.195085734614159	0.0168247103812206	1.77405240293877	Unchanged	ns	0.05	1.30102999566398	Methylation	Tumor mutational burden	0.0515	NS	0.0135	Risky	0.101	NS	0.0158	Risky
ALDH3A2	PAAD	-0.241980903554182	0.0320511968982839	1.49415574784207	Overexpression	*	0.047	1.32790214206428	Methylation	Microsatellite instability	0.266	NS	0.115	NS	0.416	NS	0.192	NS
ALDH3A2	PAAD	-0.376970614631255	3.22576609541177e-14	13.4913671270757	Overexpression	*	0.047	1.32790214206428	Methylation	Stemness	0.266	NS	0.115	NS	0.416	NS	0.192	NS
ALDH3A2	PCPG	-0.269824623607846	2.47921354647973e-05	4.60568606376727	Underexpression	**	0.0032	2.49485002168009	Methylation	Stemness	0.887	NS	0.0749	NS	0.29	NS	0.695	NS
ALDH3A2	PCPG	-0.326195689512527	0.000215926773308769	3.66569350505174	Underexpression	**	0.0032	2.49485002168009	Methylation	Microsatellite instability	0.887	NS	0.0749	NS	0.29	NS	0.695	NS
ALDH3A2	STAD	-0.168332603834452	0.00490347084470804	2.30949640260522	Overexpression	***	0.00011	3.95860731484178	Methylation	Stemness	0.943	NS	0.752	NS	0.627	NS	0.488	NS
ALDH3A2	STAD	-0.273325715100356	0.000472721250147758	3.32539487450166	Overexpression	***	0.00011	3.95860731484178	Methylation	Microsatellite instability	0.943	NS	0.752	NS	0.627	NS	0.488	NS
ALDH3A2	TGCT	-0.400393664912402	0.00509187479650805	2.29312228370145	Underexpression	****	8.5e-30	29.0705810742857	Methylation	Stemness	0.82	NS	0.885	NS	0.387	NS	0.392	NS
ALDH3A2	THCA	0.231889063432531	0.0296501145036035	1.52797362512646	Overexpression	****	1.2e-18	17.9208187539524	Methylation	Stemness	0.064	NS	0.75	NS	0.0853	NS	0.0403	Protective
ALDH3A2	THYM	0.332315733861892	9.070030837734e-06	5.04239123635391	Overexpression	****	1.8e-40	39.7447274948967	Methylation	Stemness	0.0231	Protective	0.0109	Protective			0.289	NS
ALDH3B1	ESCA	-0.27748809166479	0.0107775466271823	1.96748008957042	Unchanged	ns	0.06	1.22184874961636	Methylation	Tumor mutational burden	0.124	NS	0.176	NS	0.69	NS	0.817	NS
ALDH3B1	KIRC	0.251674485226101	1.34193890900555e-07	6.87226725472268	Overexpression	****	7.7e-15	14.1135092748275	Methylation	Stemness	0.11	NS	0.0685	NS	0.865	NS	0.313	NS
ALDH3B1	KIRP	-0.213751312242194	0.00200052205072213	2.69885665725466	Overexpression	****	1.6e-16	15.7958800173441	Methylation	Tumor mutational burden	0.00859	Risky	9.89e-05	Risky	0.0967	NS	0.0263	Risky
ALDH3B1	LIHC	-0.272273846794686	5.1797620201584e-21	20.2856901930938	Overexpression	****	2.4e-23	22.6197887582884	Methylation	Stemness	0.303	NS	0.165	NS	0.00583	Protective	0.0451	Protective
ALDH3B1	LUAD	0.200169003413113	0.000609685279336661	3.21489429075803	Underexpression	****	1.4e-05	4.85387196432176	Methylation	Tumor mutational burden	0.511	NS	0.174	NS	0.576	NS	0.282	NS
ALDH3B1	PAAD	-0.286217703274809	6.37565935360099e-07	6.19547489500019	Overexpression	****	9.8e-49	48.0087739243075	Methylation	Stemness	0.00933	Protective	0.0678	NS	0.0338	Protective	0.00821	Protective
ALDH3B1	PCPG	-0.267464249550599	0.007028787383163	2.15311959364676	Underexpression	**	0.0035	2.45593195564972	Methylation	Microsatellite instability	0.123	NS	0.00534	Risky	0.729	NS	0.00292	Risky
ALDH3B2	BRCA	-0.341814701377585	2.87216874529958e-23	22.541790048065	Overexpression	****	6.4e-18	17.1938200260161	Methylation	Stemness	0.357	NS	0.943	NS	0.65	NS	0.934	NS
ALDH3B2	BRCA	-0.137737544515849	3.24237035612613e-06	5.48913737985287	Overexpression	****	6.4e-18	17.1938200260161	Methylation	Microsatellite instability	0.357	NS	0.943	NS	0.65	NS	0.934	NS
ALDH3B2	HNSC	-0.192667322630195	0.00499099928195635	2.30181249261483	Underexpression	*	0.046	1.33724216831843	Methylation	Microsatellite instability	0.909	NS	0.988	NS	0.274	NS	0.831	NS
ALDH3B2	LIHC	-0.39549578077253	2.99859329516121e-13	12.5230824344222	Underexpression	****	5.6e-07	6.2518119729938	Methylation	Stemness	0.751	NS	0.501	NS	0.0239	Protective	0.112	NS
ALDH3B2	LUAD	-0.354611915084038	0.00678632024376817	2.1683656500225	Overexpression	****	1.5e-83	82.8239087409443	Methylation	Stemness	0.851	NS	0.964	NS	0.724	NS	0.926	NS
ALDH3B2	LUAD	-0.333535353516966	0.000227307467751441	3.64338629612735	Overexpression	****	1.5e-83	82.8239087409443	Methylation	Microsatellite instability	0.851	NS	0.964	NS	0.724	NS	0.926	NS
ALDH3B2	LUSC	-0.194736317865243	0.0240766862890879	1.61840328591063	Overexpression	****	1.7e-123	122.769551078622	Methylation	Tumor mutational burden	0.915	NS	0.448	NS	0.805	NS	0.883	NS
ALDH3B2	LUSC	-0.304222563625366	5.89437978615157e-06	5.22956188516133	Overexpression	****	1.7e-123	122.769551078622	Methylation	Microsatellite instability	0.915	NS	0.448	NS	0.805	NS	0.883	NS
ALDH3B2	LUSC	-0.476377224518885	2.37781380885465e-15	14.6238221551643	Overexpression	****	1.7e-123	122.769551078622	Methylation	Stemness	0.915	NS	0.448	NS	0.805	NS	0.883	NS
ALDH3B2	PAAD	-0.42451357957178	4.72455904636527e-14	13.3256387189361	Overexpression	****	1.6e-42	41.7958800173441	Methylation	Stemness	0.32	NS	0.859	NS	0.135	NS	0.284	NS
ALDH3B2	PCPG	-0.321713917715966	0.000215261126929713	3.66703439044676	Unchanged	ns	0.31	0.508638306165727	Methylation	Microsatellite instability	0.942	NS	0.13	NS	0.421	NS	0.0263	Risky
