genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
GSTM2	LUAD	0.161876124197279	1.6580646099798e-06	5.7803985502568	Underexpression	****	1.6e-90	89.7958800173441	Methylation	Stemness	0.00961	Risky	0.0533	NS	0.468	NS	0.131	NS
GSTM2	PAAD	0.286434067109838	1.24880180336062e-07	6.90350648279237	Underexpression	****	2.8e-36	35.5528419686578	Methylation	Stemness	0.707	NS	0.906	NS	0.409	NS	0.369	NS
GSTM2	PRAD	0.553332538069562	0.00528895677539824	2.27662998228764	Underexpression	****	4.6e-65	64.3372421683184	Methylation	Stemness	0.367	NS	0.73	NS	0.257	NS	0.196	NS
GSTM2	STAD	0.270479031190927	0.00933658115320726	2.02981212356767	Underexpression	****	2.6e-77	76.5850266520292	Methylation	MSI	6.84e-05	Protective	0.000381	Protective	0.223	NS	0.00111	Protective
GSTM2	STAD	0.331646672738251	0.00911338443425294	2.04032030928831	Underexpression	****	2.6e-77	76.5850266520292	Methylation	Stemness	6.84e-05	Protective	0.000381	Protective	0.223	NS	0.00111	Protective
GSTM2	STAD	0.249456994858699	0.0102311340019471	1.9900762271389	Underexpression	****	2.6e-77	76.5850266520292	Methylation	TMB	6.84e-05	Protective	0.000381	Protective	0.223	NS	0.00111	Protective
GSTM2	THYM	0.290096562235108	4.02152204442393e-05	4.39560954632102	Overexpression	****	3e-33	32.5228787452803	Methylation	TMB	0.395	NS	0.829	NS			0.333	NS
GSTM2	THYM	-0.361672405134839	3.9017300131121e-09	8.40874278565198	Overexpression	****	3e-33	32.5228787452803	Methylation	Stemness	0.395	NS	0.829	NS			0.333	NS
GSTM2	UCEC	-0.83016592711833	0.000606194367453591	3.21738810326234	Underexpression	****	3.3e-38	37.4814860601221	Methylation	MSI	0.575	NS	0.204	NS	0.358	NS	0.955	NS
GSTM2	UCEC	0.303566721270272	0.000376536074679613	3.42419340914784	Underexpression	****	3.3e-38	37.4814860601221	Methylation	Stemness	0.575	NS	0.204	NS	0.358	NS	0.955	NS
GSTM3	BRCA	0.114911529134975	0.000289573380943476	3.53824136319553	Overexpression	****	9.7e-09	8.01322826573375	Methylation	TMB	0.763	NS	0.792	NS	0.586	NS	0.593	NS
GSTM3	CESC	-0.245136038270656	2.44172685445105e-06	5.61230292034179	Underexpression	*	0.013	1.88605664769316	Methylation	TMB	0.899	NS	0.869	NS	0.424	NS	0.972	NS
GSTM3	COAD	0.4049159920358	0.000288583855067087	3.53972796933194	Underexpression	****	3.5e-16	15.4559319556497	Methylation	MSI	0.6	NS	0.628	NS	0.704	NS	0.921	NS
GSTM3	COAD	0.326412266698063	0.04523137132234	1.34456024513719	Underexpression	****	3.5e-16	15.4559319556497	Methylation	TMB	0.6	NS	0.628	NS	0.704	NS	0.921	NS
GSTM3	DLBC	0.524771532883403	0.00377776795177086	2.42276472199928	Overexpression	****	2e-12	11.698970004336	Methylation	Stemness	0.168	NS	0.0232	Protective	0.666	NS	0.214	NS
GSTM3	LGG	0.214973005213459	0.00442660436281269	2.35392929228038	Overexpression	****	2.4e-36	35.6197887582884	Methylation	Stemness	0.000491	Protective	0.000747	Protective	0.766	NS	0.0013	Protective
GSTM3	LUAD	-0.225845091285861	3.64496040650734e-05	4.43830718485733	Underexpression	****	3.7e-08	7.43179827593301	Methylation	MSI	0.69	NS	0.203	NS	0.482	NS	0.227	NS
GSTM3	PRAD	0.188328345669918	0.00250779494050622	2.60070797814735	Underexpression	****	9.4e-28	27.0268721464003	Methylation	MSI	0.0257	Protective	0.174	NS	0.623	NS	0.81	NS
GSTM3	PRAD	0.19812322204793	2.22306605902357e-09	8.65304763192847	Underexpression	****	9.4e-28	27.0268721464003	Methylation	TMB	0.0257	Protective	0.174	NS	0.623	NS	0.81	NS
GSTM3	STAD	0.247603453062377	2.08351190296998e-08	7.68120401410307	Underexpression	****	4.1e-11	10.3872161432803	Methylation	MSI	0.0462	Protective	0.134	NS	0.764	NS	0.192	NS
GSTM3	STAD	0.33123657900556	0.04523137132234	1.34456024513719	Underexpression	****	4.1e-11	10.3872161432803	Methylation	TMB	0.0462	Protective	0.134	NS	0.764	NS	0.192	NS
GSTM3	TGCT	-0.305063719491787	2.41046394907611e-05	4.61789935944519	Underexpression	****	1.3e-53	52.8860566476932	Methylation	Stemness	0.177	NS	0.188	NS	0.775	NS	0.619	NS
GSTM3	THCA	0.196316964577135	0.000272661350481245	3.56437641857585	Underexpression	****	7e-30	29.1549019599857	Methylation	Stemness	0.244	NS	0.509	NS	0.6	NS	0.505	NS
GSTM3	THYM	0.391862511916409	9.71652103721159e-05	4.01248920470278	Overexpression	****	1.1e-53	52.9586073148418	Methylation	Stemness	0.348	NS	0.683	NS			0.881	NS
GSTM4	BRCA	0.116125501371685	0.0106154314388458	1.97406235027779	Underexpression	***	0.00038	3.42021640338319	Methylation	MSI	0.00173	Risky	1.34e-05	Risky	0.433	NS	0.0684	NS
GSTM4	BRCA	0.130301327375417	0.00132480625956134	2.87784762856151	Underexpression	***	0.00038	3.42021640338319	Methylation	TMB	0.00173	Risky	1.34e-05	Risky	0.433	NS	0.0684	NS
GSTM4	BRCA	0.316736640967759	8.39643264792644e-20	19.0759051913657	Underexpression	***	0.00038	3.42021640338319	Methylation	Stemness	0.00173	Risky	1.34e-05	Risky	0.433	NS	0.0684	NS
GSTM4	CESC	-0.193219758686667	0.0156205844789488	1.80630272005966	Underexpression	**	0.0037	2.43179827593301	Methylation	MSI	0.261	NS	0.0883	NS	0.721	NS	0.15	NS
GSTM4	COAD	0.403926471607033	3.63662357936739e-08	7.43930164969149	Underexpression	****	3.9e-40	39.4089353929735	Methylation	Stemness	0.824	NS	0.423	NS	0.884	NS	0.209	NS
GSTM4	GBM	-0.471344017202799	0.00980373150307907	2.00860859137426	Overexpression	****	6.1e-32	31.2146701649892	Methylation	TMB	0.193	NS	0.126	NS			0.567	NS
GSTM4	KIRP	0.19958227450205	0.0283087948667061	1.54807861858544	Unchanged	ns	0.086	1.06550154875643	Methylation	Stemness	0.00132	Risky	7.27e-05	Risky	0.422	NS	6.09e-06	Risky
GSTM4	LGG	0.264829600106804	2.57229392769502e-11	10.5896794074886	Overexpression	****	9.7e-44	43.0132282657338	Methylation	Stemness	1.62e-15	Protective	3.65e-17	Protective	0.256	NS	1.15e-11	Protective
GSTM4	LIHC	0.209057300969533	0.0138613331198651	1.85819499925098	Overexpression	****	6.9e-05	4.16115090926274	Methylation	Stemness	0.972	NS	0.93	NS	0.347	NS	0.346	NS
GSTM4	PAAD	0.307434224050455	2.38864206212411e-08	7.62184892437775	Overexpression	****	3.8e-28	27.4202164033832	Methylation	Stemness	0.468	NS	0.553	NS	0.298	NS	0.0416	Risky
GSTM4	PCPG	-0.251223568020283	0.0459965338518124	1.33727489409556	Overexpression	*	0.034	1.46852108295774	Methylation	MSI	0.000667	Risky	0.00021	Risky	0.626	NS	0.000126	Risky
GSTM4	PCPG	-0.269560833478325	0.00052637439764218	3.27870524255734	Overexpression	*	0.034	1.46852108295774	Methylation	Stemness	0.000667	Risky	0.00021	Risky	0.626	NS	0.000126	Risky
GSTM4	PRAD	0.522729114911285	8.99433796538485e-37	36.0460307976949	Underexpression	****	6.2e-61	60.2076083105017	Methylation	Stemness	0.0298	Risky	0.00755	Risky	0.0317	Risky	0.025	Risky
GSTM4	STAD	0.226681944723425	0.0149221999813562	1.82616714406646	Overexpression	****	3.9e-25	24.4089353929735	Methylation	MSI	0.00101	Protective	0.000342	Protective	0.158	NS	0.000655	Protective
GSTM4	STAD	0.314068479076822	0.00181943602928768	2.74006320944612	Overexpression	****	3.9e-25	24.4089353929735	Methylation	Stemness	0.00101	Protective	0.000342	Protective	0.158	NS	0.000655	Protective
GSTM4	STAD	0.212066204722223	0.00403184248924585	2.39449644268048	Overexpression	****	3.9e-25	24.4089353929735	Methylation	TMB	0.00101	Protective	0.000342	Protective	0.158	NS	0.000655	Protective
GSTM4	TGCT	-0.370600766789947	0.00516794862996951	2.28668181193086	Underexpression	****	3e-06	5.52287874528034	Methylation	Stemness	0.615	NS	0.654	NS	0.269	NS	0.463	NS
GSTM4	THCA	0.136060723255812	1.04783678514323e-08	7.97970635936746	Underexpression	****	8.1e-31	30.0915149811213	Methylation	Stemness	0.00133	Risky	0.000399	Risky	0.0217	Risky	0.00316	Risky
GSTM4	THYM	0.531693826238102	6.51013289145506e-05	4.18641014608057	Overexpression	****	1.4e-26	25.8538719643218	Methylation	Stemness	0.449	NS	0.65	NS			0.108	NS
GSTM5	ACC	0.370911658908259	6.48815265784307e-07	6.18787894028906	Underexpression	****	3.9e-28	27.4089353929735	Methylation	Stemness	0.0277	Risky	0.0379	Risky	0.16	NS	0.00119	Risky
GSTM5	BLCA	0.232553305600097	0.00250486398904141	2.60121585079971	Underexpression	****	7.3e-13	12.1366771398795	Methylation	MSI	0.0427	Protective	0.133	NS	0.0701	NS	0.55	NS
GSTM5	BLCA	0.272356766266584	0.0204167702965826	1.69001295731804	Underexpression	****	7.3e-13	12.1366771398795	Methylation	Stemness	0.0427	Protective	0.133	NS	0.0701	NS	0.55	NS
GSTM5	BRCA	0.269719686735649	3.93795407895746e-07	6.40472935253809	Underexpression	****	1.2e-109	108.920818753952	Methylation	Stemness	0.968	NS	0.74	NS	0.544	NS	0.795	NS
GSTM5	BRCA	0.146271332225938	0.023228586272975	1.63397722121695	Underexpression	****	1.2e-109	108.920818753952	Methylation	MSI	0.968	NS	0.74	NS	0.544	NS	0.795	NS
GSTM5	CESC	-0.214544605063328	3.67543772868994e-05	4.43469093091069	Underexpression	****	1.2e-09	8.92081875395237	Methylation	MSI	0.263	NS	0.197	NS	0.262	NS	0.179	NS
GSTM5	CESC	-0.266844430960808	0.0299900794372711	1.52302238388626	Underexpression	****	1.2e-09	8.92081875395237	Methylation	TMB	0.263	NS	0.197	NS	0.262	NS	0.179	NS
GSTM5	COAD	0.32261958618658	0.0102041853048029	1.99122166333914	Underexpression	****	4.1e-89	88.3872161432803	Methylation	MSI	0.774	NS	0.289	NS	0.574	NS	0.674	NS
GSTM5	COAD	0.18497495618266	1.14586084910349e-39	38.9408681189618	Underexpression	****	4.1e-89	88.3872161432803	Methylation	Stemness	0.774	NS	0.289	NS	0.574	NS	0.674	NS
GSTM5	COAD	0.263739625119806	0.000545717350708389	3.26303223790254	Underexpression	****	4.1e-89	88.3872161432803	Methylation	TMB	0.774	NS	0.289	NS	0.574	NS	0.674	NS
GSTM5	KIRC	0.191303163551784	0.04007974480836	1.39707505232729	Underexpression	****	1.6e-21	20.7958800173441	Methylation	Stemness	0.00019	Risky	0.000894	Risky	0.649	NS	0.000313	Risky
GSTM5	KIRC	0.199908230289435	2.42719266125657e-05	4.61489574966734	Underexpression	****	1.6e-21	20.7958800173441	Methylation	TMB	0.00019	Risky	0.000894	Risky	0.649	NS	0.000313	Risky
GSTM5	KIRP	0.20224457211356	0.00639130211522808	2.19441065297635	Underexpression	****	1e-21	21	Methylation	MSI	0.0627	NS	0.00727	Risky	0.351	NS	0.0543	NS
GSTM5	LGG	0.418677453140542	3.54973380668778e-14	13.4498042133171	Underexpression	****	1.7e-97	96.7695510786217	Methylation	Stemness	1.54e-14	Protective	4.28e-15	Protective	0.445	NS	1.33e-18	Protective
GSTM5	LUAD	0.223623518105016	0.031150006232937	1.50654186210498	Underexpression	****	1.2e-123	122.920818753952	Methylation	Stemness	0.584	NS	0.885	NS	0.998	NS	0.872	NS
GSTM5	LUSC	0.210557668514483	0.00311437748682533	2.5066287487013	Underexpression	****	6.4e-125	124.193820026016	Methylation	MSI	0.676	NS	0.729	NS	0.424	NS	0.3	NS
GSTM5	LUSC	0.268982615780521	4.03128232109024e-06	5.39455678602007	Underexpression	****	6.4e-125	124.193820026016	Methylation	Stemness	0.676	NS	0.729	NS	0.424	NS	0.3	NS
GSTM5	PAAD	0.261794359607063	0.0102947278357714	1.98738513044324	Overexpression	****	9.2e-37	36.0362121726544	Methylation	Stemness	0.218	NS	0.234	NS	0.437	NS	0.0865	NS
GSTM5	PCPG	-0.238850860282783	9.59175949355499e-05	4.0181017193933	Unchanged	ns	0.23	0.638272163982407	Methylation	MSI	0.0614	NS	0.00603	Risky	0.588	NS	0.00231	Risky
GSTM5	PRAD	0.539798224569992	0.0174844776020008	1.75734733893138	Underexpression	****	6.7e-51	50.1739251972992	Methylation	Stemness	0.592	NS	0.571	NS	0.311	NS	0.342	NS
GSTM5	STAD	0.25438766990763	0.0171234540007635	1.76640862855065	Underexpression	****	1.2e-47	46.9208187539524	Methylation	TMB	0.0109	Protective	0.0467	Protective	0.331	NS	0.208	NS
GSTM5	STAD	0.162203068682403	5.05413347029613e-22	21.2963532933524	Underexpression	****	1.2e-47	46.9208187539524	Methylation	Stemness	0.0109	Protective	0.0467	Protective	0.331	NS	0.208	NS
GSTM5	TGCT	-0.446403768157181	2.30316688196996e-05	4.63767459295505	Underexpression	****	3e-34	33.5228787452803	Methylation	Stemness	0.611	NS	0.636	NS	0.284	NS	0.256	NS
GSTM5	THCA	0.184161784457538	9.2912810656895e-08	7.03192440210935	Underexpression	****	1.1e-111	110.958607314842	Methylation	Stemness	0.633	NS	0.145	NS	0.231	NS	0.0438	Risky
GSTM5	THYM	-0.506433880106893	2.1212739990348e-07	6.67340323125556	Overexpression	****	2.5e-28	27.602059991328	Methylation	Stemness	0.778	NS	0.464	NS			0.942	NS
GSTM5	UCEC	0.384617465919384	0.000292673951904431	3.5336159282241	Underexpression	****	1.5e-43	42.8239087409443	Methylation	Stemness	0.86	NS	0.786	NS	0.211	NS	0.112	NS
GSTO1	BLCA	0.177262857819525	0.0109973354030166	1.95871252938261	Unchanged	ns	0.067	1.17392519729917	Methylation	MSI	0.28	NS	0.735	NS	0.192	NS	0.226	NS
GSTO1	BLCA	0.192152284892777	0.00177479788258255	2.75085109808894	Unchanged	ns	0.067	1.17392519729917	Methylation	Stemness	0.28	NS	0.735	NS	0.192	NS	0.226	NS
GSTO1	BRCA	0.132253116061239	0.00248589090586127	2.60451793443213	Overexpression	****	3.7e-33	32.431798275933	Methylation	Stemness	0.45	NS	0.206	NS	0.178	NS	0.229	NS
GSTO1	GBM	0.49435166380272	0.00172663353031376	2.76279982957287	Overexpression	****	7.6e-45	44.1191864077192	Methylation	Stemness	0.108	NS	0.108	NS			0.00684	Protective
GSTO1	LGG	0.290962097535528	0.000768556234599806	3.11432435004728	Overexpression	****	1.2e-19	18.9208187539524	Methylation	Stemness	6.99e-09	Protective	2e-08	Protective	0.736	NS	1.02e-06	Protective
GSTO1	LUAD	0.146145330887606	0.0439280667131073	1.35725790973957	Underexpression	****	3.4e-42	41.4685210829577	Methylation	MSI	0.507	NS	0.613	NS	0.676	NS	0.625	NS
GSTO1	LUAD	0.181844063236192	4.05177961488133e-10	9.39235418489218	Underexpression	****	3.4e-42	41.4685210829577	Methylation	Stemness	0.507	NS	0.613	NS	0.676	NS	0.625	NS
GSTO1	LUAD	0.236066997141906	1.30430085174724e-05	4.88462222211358	Underexpression	****	3.4e-42	41.4685210829577	Methylation	TMB	0.507	NS	0.613	NS	0.676	NS	0.625	NS
GSTO1	PRAD	0.229686424574279	2.58026403886552e-05	4.58833585033329	Unchanged	ns	0.86	0.0655015487564323	Methylation	Stemness	0.707	NS	0.957	NS	0.206	NS	0.621	NS
GSTO1	STAD	0.256637822454066	0.00177161246388355	2.75163127297025	Overexpression	****	1.1e-23	22.9586073148418	Methylation	Stemness	0.42	NS	0.439	NS	0.845	NS	0.529	NS
GSTO1	TGCT	-0.316730275344856	2.91866245809739e-06	5.53481612805483	Overexpression	****	2.3e-49	48.6382721639824	Methylation	Stemness	0.985	NS	0.458	NS	0.612	NS	0.758	NS
GSTO1	THCA	0.19621977481124	5.73687314358349e-07	6.24132475333367	Overexpression	****	4.4e-71	70.3565473235138	Methylation	Stemness	0.776	NS	0.0622	NS	0.978	NS	0.594	NS
GSTO1	THYM	0.746153454822985	8.60001616582968e-05	4.06550073239317	Overexpression	****	1.2e-55	54.9208187539524	Methylation	Stemness	0.00904	Protective	0.283	NS			0.9	NS
GSTO1	UCEC	0.387491091884071	3.03403215931187e-21	20.5179798202079	Overexpression	****	4.1e-07	6.38721614328026	Methylation	Stemness	0.71	NS	0.306	NS	0.293	NS	0.33	NS
GSTO1	UCEC	-0.907104794520158	0.00266884068206605	2.57367735089017	Overexpression	****	4.1e-07	6.38721614328026	Methylation	MSI	0.71	NS	0.306	NS	0.293	NS	0.33	NS
GSTO2	BRCA	0.202801323757206	7.45100888637133e-08	7.12778491864513	Overexpression	****	2.4e-36	35.6197887582884	Methylation	Stemness	0.911	NS	0.459	NS	0.475	NS	0.246	NS
GSTO2	COAD	0.209464792045468	0.0214760611267355	1.66804536858633	Overexpression	****	3.9e-68	67.4089353929735	Methylation	TMB	0.847	NS	0.862	NS	0.537	NS	0.621	NS
GSTO2	HNSC	0.241751394620873	4.76039673266157e-07	6.3223568515598	Unchanged	ns	0.74	0.130768280269024	Methylation	Stemness	0.852	NS	0.752	NS	0.578	NS	0.999	NS
GSTO2	HNSC	0.140727556511616	0.0257425365981175	1.58934866115006	Unchanged	ns	0.74	0.130768280269024	Methylation	TMB	0.852	NS	0.752	NS	0.578	NS	0.999	NS
GSTO2	KIRC	0.190469039500077	5.97572433387177e-11	10.2236094451685	Underexpression	****	3.7e-31	30.431798275933	Methylation	Stemness	0.000144	Risky	0.00209	Risky	0.353	NS	0.0795	NS
GSTO2	KIRC	0.283182783195627	4.46538866824235e-05	4.35014073405949	Underexpression	****	3.7e-31	30.431798275933	Methylation	MSI	0.000144	Risky	0.00209	Risky	0.353	NS	0.0795	NS
GSTO2	KIRC	0.43834277679447	0.00159254368510945	2.79790864568539	Underexpression	****	3.7e-31	30.431798275933	Methylation	TMB	0.000144	Risky	0.00209	Risky	0.353	NS	0.0795	NS
GSTO2	KIRP	-0.20226195494954	0.046492459687348	1.33261747682434	Unchanged	ns	0.068	1.16749108729376	Methylation	TMB	1.53e-09	Risky	3.1e-11	Risky	0.00146	Risky	2.57e-11	Risky
GSTO2	LUAD	0.156448432635246	0.0123390067949585	1.90871979660979	Overexpression	****	3.1e-25	24.5086383061657	Methylation	Stemness	0.378	NS	0.093	NS	0.185	NS	0.877	NS
GSTO2	LUAD	0.189810856590888	1.71637676033766e-12	11.7653873744269	Overexpression	****	3.1e-25	24.5086383061657	Methylation	TMB	0.378	NS	0.093	NS	0.185	NS	0.877	NS
GSTO2	PAAD	-0.248044220760349	2.37603220770263e-05	4.62414767668212	Overexpression	****	1.6e-09	8.79588001734407	Methylation	MSI	0.353	NS	0.108	NS	0.473	NS	0.147	NS
GSTO2	PAAD	-0.288236541355284	0.01618459979804	1.79089803507214	Overexpression	****	1.6e-09	8.79588001734407	Methylation	Stemness	0.353	NS	0.108	NS	0.473	NS	0.147	NS
GSTO2	SARC	0.212214070930649	0.0230917852920997	1.63654248923377	Unchanged	ns	0.14	0.853871964321762	Methylation	TMB	0.821	NS	0.982	NS	0.335	NS	0.584	NS
GSTO2	SKCM	0.4369592523265	0.0240981043641989	1.6180171191076	Underexpression	****	8.2e-150	149.086186147616	Methylation	MSI	0.106	NS	0.0567	NS			0.169	NS
GSTO2	SKCM	0.243698092316288	0.00564434876103696	2.2483861592844	Underexpression	****	8.2e-150	149.086186147616	Methylation	Stemness	0.106	NS	0.0567	NS			0.169	NS
GSTO2	TGCT	-0.530207237360889	2.5499769039025e-06	5.59346375311629	Underexpression	****	1.2e-34	33.9208187539524	Methylation	Stemness	0.919	NS	0.88	NS	0.711	NS	0.393	NS
GSTO2	THYM	-0.470200314703252	1.58413856758777e-06	5.80020683252767	Overexpression	****	8.4e-59	58.0757207139381	Methylation	Stemness	0.0806	NS	0.386	NS			0.763	NS
GSTO2	UCEC	0.279124654344262	0.00199557245961397	2.69993249827876	Overexpression	****	7.6e-21	20.1191864077192	Methylation	Stemness	0.727	NS	0.334	NS	0.161	NS	0.679	NS
GSTP1	BLCA	-0.268927534718851	0.00587107205283161	2.23128258970322	Overexpression	**	0.0021	2.67778070526608	Methylation	MSI	0.788	NS	0.748	NS	0.842	NS	0.564	NS
GSTP1	BLCA	-0.281359085298701	1.23565846029923e-07	6.90810155295657	Overexpression	**	0.0021	2.67778070526608	Methylation	Stemness	0.788	NS	0.748	NS	0.842	NS	0.564	NS
GSTP1	CESC	-0.273811726086697	2.99996806881662e-05	4.52288336781719	Overexpression	****	2e-06	5.69897000433602	Methylation	Stemness	0.411	NS	0.273	NS	0.0683	NS	0.127	NS
GSTP1	ESCA	-0.413976834079164	1.02022204534383e-07	6.99130529630401	Overexpression	****	3.9e-08	7.4089353929735	Methylation	Stemness	0.886	NS	0.738	NS	0.655	NS	0.0506	NS
GSTP1	HNSC	-0.159389133907346	0.012558752175654	1.90105350949607	Overexpression	****	8.1e-09	8.09151498112135	Methylation	MSI	0.226	NS	0.619	NS	0.438	NS	0.666	NS
GSTP1	HNSC	-0.279123457482548	1.60292767768439e-09	8.79508607208825	Overexpression	****	8.1e-09	8.09151498112135	Methylation	Stemness	0.226	NS	0.619	NS	0.438	NS	0.666	NS
GSTP1	KIRP	0.178943797507333	1.83511329456948e-09	8.73633711850318	Overexpression	***	0.00064	3.19382002601611	Methylation	Stemness	0.887	NS	0.989	NS	0.916	NS	0.82	NS
GSTP1	KIRP	0.278538716619881	0.000125542236418892	3.90121013906166	Overexpression	***	0.00064	3.19382002601611	Methylation	TMB	0.887	NS	0.989	NS	0.916	NS	0.82	NS
GSTP1	LUAD	-0.294163749250329	6.55556095934572e-09	8.18339013980536	Overexpression	****	2.1e-41	40.6777807052661	Methylation	MSI	0.296	NS	0.0502	NS	0.751	NS	0.0732	NS
GSTP1	LUAD	-0.243112884585209	0.0493176873180258	1.30699729721355	Overexpression	****	2.1e-41	40.6777807052661	Methylation	Stemness	0.296	NS	0.0502	NS	0.751	NS	0.0732	NS
GSTP1	LUSC	-0.433670227830785	3.50582197314379e-13	12.4552101413068	Overexpression	****	2.2e-87	86.6575773191778	Methylation	MSI	0.55	NS	0.915	NS	0.287	NS	0.755	NS
GSTP1	LUSC	-0.46971112374782	3.83427022639404e-20	19.4163172827735	Overexpression	****	2.2e-87	86.6575773191778	Methylation	Stemness	0.55	NS	0.915	NS	0.287	NS	0.755	NS
GSTP1	PAAD	-0.274586660857346	2.39842788035281e-06	5.62007333604141	Overexpression	****	5.2e-47	46.2839966563652	Methylation	Stemness	0.00111	Protective	0.00987	Protective	0.0144	Protective	0.000323	Protective
GSTP1	PRAD	0.606630630165185	0.0101647773513204	1.99290212968231	Underexpression	****	1.3e-57	56.8860566476932	Methylation	Stemness	0.618	NS	0.319	NS	0.395	NS	0.383	NS
GSTP1	STAD	-0.220569321442842	1.97831108778742e-06	5.70370541491961	Overexpression	****	7.5e-45	44.1249387366083	Methylation	MSI	0.408	NS	0.721	NS	0.602	NS	0.695	NS
GSTP1	THYM	0.550464919746057	9.20326950637513e-53	52.03605786001	Overexpression	****	2.3e-34	33.6382721639824	Methylation	Stemness	0.578	NS	0.229	NS			0.564	NS
GSTP1	UCEC	-0.327306974062777	6.67496849114353e-05	4.17555078002403	Overexpression	****	9.4e-30	29.0268721464003	Methylation	Stemness	0.924	NS	0.605	NS	0.00589	Protective	0.0448	Protective
GSTZ1	BLCA	-0.198672565671616	1.91048257359875e-09	8.71885691935972	Overexpression	*	0.01	2	Methylation	MSI	0.283	NS	0.559	NS	0.804	NS	0.954	NS
GSTZ1	BLCA	-0.277282852196346	2.32424573578701e-07	6.6337179571533	Overexpression	*	0.01	2	Methylation	Stemness	0.283	NS	0.559	NS	0.804	NS	0.954	NS
GSTZ1	BRCA	-0.12008965755045	0.0115254063913594	1.93834375223652	Overexpression	****	4.2e-26	25.3767507096021	Methylation	Stemness	0.388	NS	0.87	NS	0.887	NS	0.6	NS
GSTZ1	GBM	-0.411147031079258	1.99633754435706e-05	4.69976602554473	Overexpression	****	1.1e-80	79.9586073148418	Methylation	Stemness	0.0589	NS	0.074	NS			0.133	NS
GSTZ1	HNSC	-0.162305522263092	0.0167084941430512	1.77706268923484	Unchanged	ns	0.14	0.853871964321762	Methylation	Stemness	0.675	NS	0.242	NS	0.973	NS	0.321	NS
GSTZ1	LIHC	-0.304169557244556	0.00446376820629635	2.35029836544595	Underexpression	****	1.6e-25	24.7958800173441	Methylation	Stemness	0.639	NS	0.399	NS	0.301	NS	0.633	NS
GSTZ1	LUSC	-0.166459440165706	9.73877688188092e-20	19.0114955838612	Overexpression	****	3e-82	81.5228787452803	Methylation	Stemness	0.295	NS	0.272	NS	0.218	NS	0.399	NS
GSTZ1	PAAD	-0.473072478017547	0.00203613217112162	2.69119403413208	Overexpression	****	7.5e-41	40.1249387366083	Methylation	MSI	0.00396	Risky	0.00635	Risky	0.0149	Risky	0.000686	Risky
GSTZ1	PRAD	-0.396224251730872	0.000870544209827934	3.06020916872037	Overexpression	****	7.6e-45	44.1191864077192	Methylation	Stemness	0.323	NS	0.992	NS	0.218	NS	0.208	NS
GSTZ1	STAD	-0.218548212630408	1.06900899618879e-08	7.97101863999355	Overexpression	***	0.00014	3.85387196432176	Methylation	Stemness	0.669	NS	0.476	NS	0.658	NS	0.608	NS
GSTZ1	TGCT	-0.388658588753885	0.0319506763394448	1.49551994416036	Underexpression	****	1.9e-08	7.72124639904717	Methylation	Stemness	0.6	NS	0.634	NS	0.607	NS	0.534	NS
GSTZ1	THYM	0.47828689440312	8.65272893655652e-07	6.06284690118519	Overexpression	****	3.6e-43	42.4436974992327	Methylation	Stemness	0.144	NS	0.11	NS			0.856	NS
GUCY1A2	BLCA	-0.198169035661331	8.06405201664949e-05	4.09344667950086	Unchanged	ns	0.053	1.27572413039921	Methylation	MSI	0.928	NS	0.47	NS	0.539	NS	0.317	NS
GUCY1A2	BLCA	-0.175960796780106	0.00726078169461165	2.13901662070745	Unchanged	ns	0.053	1.27572413039921	Methylation	Stemness	0.928	NS	0.47	NS	0.539	NS	0.317	NS
GUCY1A2	COAD	0.181207696318554	0.00248028359666141	2.60549865892236	Underexpression	****	1.2e-06	5.92081875395237	Methylation	Stemness	0.9	NS	0.0861	NS	0.126	NS	0.0521	NS
GUCY1A2	COAD	0.311834938214118	1.14227946248232e-05	4.94222763149639	Underexpression	****	1.2e-06	5.92081875395237	Methylation	MSI	0.9	NS	0.0861	NS	0.126	NS	0.0521	NS
GUCY1A2	DLBC	0.578477258643869	0.000872076944570438	3.05944519496639	Overexpression	****	2.4e-32	31.6197887582884	Methylation	Stemness	0.442	NS	0.187	NS	0.287	NS	0.26	NS
GUCY1A2	ESCA	0.263237142191576	0.0144683036945913	1.83958238382658	Overexpression	****	3e-07	6.52287874528034	Methylation	TMB	0.666	NS	0.846	NS	0.156	NS	0.733	NS
GUCY1A2	LIHC	-0.251409238292446	0.046725293581709	1.33044796120615	Unchanged	ns	0.99	0.00436480540245009	Methylation	Stemness	0.473	NS	0.255	NS	0.82	NS	0.608	NS
GUCY1A2	LUSC	-0.316669029574451	9.83619194082565e-09	8.00717300514397	Underexpression	****	3.9e-116	115.408935392974	Methylation	Stemness	0.812	NS	0.882	NS	0.713	NS	0.955	NS
GUCY1A2	LUSC	-0.203082117379786	0.0109868454927495	1.95912698289462	Underexpression	****	3.9e-116	115.408935392974	Methylation	MSI	0.812	NS	0.882	NS	0.713	NS	0.955	NS
