cancer_types	genes	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI	OS_log_rank_chisq	OS_p_val	OS_worst_prognosis_group	DSS_log_rank_chisq	DSS_p_val	DSS_worst_prognosis_group	DFI_log_rank_chisq	DFI_p_val	DFI_worst_prognosis_group	PFI_log_rank_chisq	PFI_p_val	PFI_worst_prognosis_group	immune_cells	cor	padj	Infiltrate_profile	Classification	Microenvironment_score_details
SKCM	C1QTNF1	0.208291610445467	1.46470987605683e-25	24.8342483901259	Underexpression	****	8.9e-22	21.0506099933551	Mutation	TMB	0.00801	Risky	0.16	NS		""	0.494	NS	7.92645443369146	0.00487171677063925	MT	2.08831151722722	0.14843004122319	NS			""	0.471339420859514	0.492371616863572	NS	Hematopoietic stem cell_XCELL	-0.129957689691597	0.14928428132394	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.129957689691597 ( Hematopoietic stem cell_XCELL(-0.129957689691597) ) dual: 0 (  )
SKCM	GLRX3	0.127145503664911	1.32566745883698e-23	22.8775654042151	Underexpression	****	1.3e-05	4.88605664769316	Mutation	TMB	0.679	NS	0.948	NS		""	0.444	NS	0.172795874064648	0.677638886088726	NS	0.00418462349355212	0.948421887237246	NS			""	0.601200151468465	0.438120479969923	NS	Endothelial cell_XCELL	-0.112944665351108	0.43925302743348	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.223134233842532 ( Endothelial cell_XCELL(-0.112944665351108), Hematopoietic stem cell_XCELL(-0.110189568491424) ) dual: 0 (  )
SKCM	GLRX3	0.127145503664911	1.32566745883698e-23	22.8775654042151	Underexpression	****	1.3e-05	4.88605664769316	Mutation	TMB	0.679	NS	0.948	NS		""	0.444	NS	0.172795874064648	0.677638886088726	NS	0.00418462349355212	0.948421887237246	NS			""	0.601200151468465	0.438120479969923	NS	Hematopoietic stem cell_XCELL	-0.110189568491424	0.499094471815061	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.223134233842532 ( Endothelial cell_XCELL(-0.112944665351108), Hematopoietic stem cell_XCELL(-0.110189568491424) ) dual: 0 (  )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	Hematopoietic stem cell_XCELL	-0.100809388563178	0.756887270349789	pro-tumoral	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	Endothelial cell_XCELL	-0.135068975622778	0.101630657108491	pro-tumoral	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	Class-switched memory B cell_XCELL	0.126382970547231	0.176232061616786	dual	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	Common lymphoid progenitor_XCELL	0.137943479449858	0.086034552058052	dual	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	B cell memory_CIBERSORT	0.111555841464195	0.427673655197703	dual	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	IL7R	0.312246530579577	2.12993796636399e-19	18.6716330450393	Underexpression	****	4.5e-10	9.34678748622466	Mutation	TMB	0.432	NS	0.496	NS		""	0.731	NS	0.618209949233074	0.431713258780285	NS	0.464040829959349	0.495741516318164	NS			""	0.118133154992909	0.731068119967592	NS	Macrophage M1_CIBERSORT	0.100150560830557	0.756887270349789	anti-tumoral	dual	Anti-tumoral: 0.100150560830557 ( Macrophage M1_CIBERSORT(0.100150560830557) ) pro-tumoral: -0.235878364185956 ( Hematopoietic stem cell_XCELL(-0.100809388563178), Endothelial cell_XCELL(-0.135068975622778) ) dual: 0.375882291461284 ( Class-switched memory B cell_XCELL(0.126382970547231), Common lymphoid progenitor_XCELL(0.137943479449858), B cell memory_CIBERSORT(0.111555841464195) )
SKCM	KRT16P2	0.238879649859369	2.03593358539003e-07	6.6912363933142	Underexpression	****	5.1e-40	39.2924298239021	Mutation	TMB	0.00125	Risky	0.000665	Risky		""	0.129	NS	24.4143771404515	7.7686763300111e-07	MT	30.0807572699178	4.14423086958493e-08	MT			""	2.79475980047272	0.0945729375227212	NS	Neutrophil_CIBERSORT	0.128527785544793	0.164268508674939	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.128527785544793 ( Neutrophil_CIBERSORT(0.128527785544793) )
SKCM	NDRG1	0.440129937032557	1.95530555803709e-18	17.7087853652246	Underexpression	****	6e-59	58.2218487496164	Mutation	TMB	0.141	NS	0.316	NS		""	0.387	NS	2.27347965522764	0.131604124827921	NS	1.03492588644224	0.309004520006606	NS			""	0.76196195086663	0.382715231738815	NS	B cell naive_CIBERSORT	0.101621474196275	0.839883399433323	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.101621474196275 ( B cell naive_CIBERSORT(0.101621474196275) )
SKCM	PTGS2	0.299720554083303	6.73903478477251e-10	9.17140230193134	Underexpression	****	5.1e-25	24.2924298239021	Mutation	TMB	0.833	NS	0.92	NS		""	0.437	NS	0.0446289146400776	0.832687852730133	NS	0.0100811789226639	0.920022741506495	NS			""	0.604698056538425	0.436791098199602	NS	Macrophage M2_CIBERSORT	-0.113815598922134	0.402554273161008	pro-tumoral	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.014520168807666 ( Macrophage M2_CIBERSORT(-0.113815598922134), T cell CD4+ Th2_XCELL(0.1283357677298) ) dual: 0 (  )
SKCM	PTGS2	0.299720554083303	6.73903478477251e-10	9.17140230193134	Underexpression	****	5.1e-25	24.2924298239021	Mutation	TMB	0.833	NS	0.92	NS		""	0.437	NS	0.0446289146400776	0.832687852730133	NS	0.0100811789226639	0.920022741506495	NS			""	0.604698056538425	0.436791098199602	NS	T cell CD4+ Th2_XCELL	0.1283357677298	0.166380478676783	pro-tumoral	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.014520168807666 ( Macrophage M2_CIBERSORT(-0.113815598922134), T cell CD4+ Th2_XCELL(0.1283357677298) ) dual: 0 (  )
SKCM	RC3H2	0.315269606852914	7.67660386196108e-11	10.1148308698404	Underexpression	****	2.1e-06	5.67778070526608	Mutation	TMB	0.979	NS	0.793	NS		""	0.791	NS	0.000667437554244966	0.979389094481557	NS	0.0693763721932579	0.792246954254926	NS			""	0.0696343444570912	0.791869919629082	NS	Endothelial cell_XCELL	-0.116468867090186	0.330476068714053	pro-tumoral	dual	Anti-tumoral: -0.12183502993997 ( T cell CD4+ Th1_XCELL(-0.12183502993997) ) pro-tumoral: -0.116468867090186 ( Endothelial cell_XCELL(-0.116468867090186) ) dual: 0.346816603857734 ( Common lymphoid progenitor_XCELL(0.120811783766346), B cell naive_CIBERSORT(0.113426733309724), B cell plasma_CIBERSORT(0.112578086781664) )
SKCM	RC3H2	0.315269606852914	7.67660386196108e-11	10.1148308698404	Underexpression	****	2.1e-06	5.67778070526608	Mutation	TMB	0.979	NS	0.793	NS		""	0.791	NS	0.000667437554244966	0.979389094481557	NS	0.0693763721932579	0.792246954254926	NS			""	0.0696343444570912	0.791869919629082	NS	Common lymphoid progenitor_XCELL	0.120811783766346	0.261602919834101	dual	dual	Anti-tumoral: -0.12183502993997 ( T cell CD4+ Th1_XCELL(-0.12183502993997) ) pro-tumoral: -0.116468867090186 ( Endothelial cell_XCELL(-0.116468867090186) ) dual: 0.346816603857734 ( Common lymphoid progenitor_XCELL(0.120811783766346), B cell naive_CIBERSORT(0.113426733309724), B cell plasma_CIBERSORT(0.112578086781664) )
SKCM	RC3H2	0.315269606852914	7.67660386196108e-11	10.1148308698404	Underexpression	****	2.1e-06	5.67778070526608	Mutation	TMB	0.979	NS	0.793	NS		""	0.791	NS	0.000667437554244966	0.979389094481557	NS	0.0693763721932579	0.792246954254926	NS			""	0.0696343444570912	0.791869919629082	NS	T cell CD4+ Th1_XCELL	-0.12183502993997	0.253934493482726	anti-tumoral	dual	Anti-tumoral: -0.12183502993997 ( T cell CD4+ Th1_XCELL(-0.12183502993997) ) pro-tumoral: -0.116468867090186 ( Endothelial cell_XCELL(-0.116468867090186) ) dual: 0.346816603857734 ( Common lymphoid progenitor_XCELL(0.120811783766346), B cell naive_CIBERSORT(0.113426733309724), B cell plasma_CIBERSORT(0.112578086781664) )
SKCM	RC3H2	0.315269606852914	7.67660386196108e-11	10.1148308698404	Underexpression	****	2.1e-06	5.67778070526608	Mutation	TMB	0.979	NS	0.793	NS		""	0.791	NS	0.000667437554244966	0.979389094481557	NS	0.0693763721932579	0.792246954254926	NS			""	0.0696343444570912	0.791869919629082	NS	B cell naive_CIBERSORT	0.113426733309724	0.382622692476246	dual	dual	Anti-tumoral: -0.12183502993997 ( T cell CD4+ Th1_XCELL(-0.12183502993997) ) pro-tumoral: -0.116468867090186 ( Endothelial cell_XCELL(-0.116468867090186) ) dual: 0.346816603857734 ( Common lymphoid progenitor_XCELL(0.120811783766346), B cell naive_CIBERSORT(0.113426733309724), B cell plasma_CIBERSORT(0.112578086781664) )
SKCM	RC3H2	0.315269606852914	7.67660386196108e-11	10.1148308698404	Underexpression	****	2.1e-06	5.67778070526608	Mutation	TMB	0.979	NS	0.793	NS		""	0.791	NS	0.000667437554244966	0.979389094481557	NS	0.0693763721932579	0.792246954254926	NS			""	0.0696343444570912	0.791869919629082	NS	B cell plasma_CIBERSORT	0.112578086781664	0.387032521460606	dual	dual	Anti-tumoral: -0.12183502993997 ( T cell CD4+ Th1_XCELL(-0.12183502993997) ) pro-tumoral: -0.116468867090186 ( Endothelial cell_XCELL(-0.116468867090186) ) dual: 0.346816603857734 ( Common lymphoid progenitor_XCELL(0.120811783766346), B cell naive_CIBERSORT(0.113426733309724), B cell plasma_CIBERSORT(0.112578086781664) )
SKCM	ROBO2	0.307884611796724	1.9988990960739e-10	9.69920912840532	Underexpression	*	0.018	1.74472749489669	Mutation	TMB	0.88	NS	0.85	NS		""	0.737	NS	0.0228318838506806	0.87989507357177	NS	0.0355708616644984	0.850404459170905	NS			""	0.111896776686401	0.737994930469939	NS	Common lymphoid progenitor_XCELL	0.137835730187544	0.0866933097574957	dual	dual	Anti-tumoral: -0.111448813428869 ( T cell CD4+ Th1_XCELL(-0.111448813428869) ) pro-tumoral: 0 (  ) dual: 0.261878470798042 ( Common lymphoid progenitor_XCELL(0.137835730187544), B cell naive_CIBERSORT(0.124042740610498) )
SKCM	ROBO2	0.307884611796724	1.9988990960739e-10	9.69920912840532	Underexpression	*	0.018	1.74472749489669	Mutation	TMB	0.88	NS	0.85	NS		""	0.737	NS	0.0228318838506806	0.87989507357177	NS	0.0355708616644984	0.850404459170905	NS			""	0.111896776686401	0.737994930469939	NS	T cell CD4+ Th1_XCELL	-0.111448813428869	0.446939158850701	anti-tumoral	dual	Anti-tumoral: -0.111448813428869 ( T cell CD4+ Th1_XCELL(-0.111448813428869) ) pro-tumoral: 0 (  ) dual: 0.261878470798042 ( Common lymphoid progenitor_XCELL(0.137835730187544), B cell naive_CIBERSORT(0.124042740610498) )
SKCM	ROBO2	0.307884611796724	1.9988990960739e-10	9.69920912840532	Underexpression	*	0.018	1.74472749489669	Mutation	TMB	0.88	NS	0.85	NS		""	0.737	NS	0.0228318838506806	0.87989507357177	NS	0.0355708616644984	0.850404459170905	NS			""	0.111896776686401	0.737994930469939	NS	B cell naive_CIBERSORT	0.124042740610498	0.212832329877161	dual	dual	Anti-tumoral: -0.111448813428869 ( T cell CD4+ Th1_XCELL(-0.111448813428869) ) pro-tumoral: 0 (  ) dual: 0.261878470798042 ( Common lymphoid progenitor_XCELL(0.137835730187544), B cell naive_CIBERSORT(0.124042740610498) )
SKCM	SFTA3	0.151795198236956	0.0106465093629859	1.97279275963216	Underexpression	****	8.2e-20	19.0861861476163	Mutation	TMB	0.0737	NS	0.131	NS		""	0.453	NS	3.37942240392839	0.0660151863327123	NS	2.39418684503054	0.121787062215101	NS			""	0.567617180306263	0.451207342077221	NS	T cell CD8+_CIBERSORT	-0.106288516843073	0.647289892665675	anti-tumoral	dual	Anti-tumoral: -0.106288516843073 ( T cell CD8+_CIBERSORT(-0.106288516843073) ) pro-tumoral: 0 (  ) dual: 0 (  )
SKCM	SMARCC2	0.324009242902925	5.66174872397073e-287	286.247049409117	Underexpression	****	2.1e-29	28.6777807052661	Mutation	TMB	0.623	NS	0.397	NS		""	0.942	NS	0.243076888736242	0.621992602574482	NS	0.721640841785004	0.395606210209134	NS			""	0.0051500180744766	0.942790020080319	NS	Hematopoietic stem cell_XCELL	0.109613607202871	0.534593453191376	pro-tumoral	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.109613607202871 ( Hematopoietic stem cell_XCELL(0.109613607202871) ) dual: 0 (  )
SKCM	TCTN2	0.319233198014783	0.00026915770551668	3.56999318257513	Overexpression	****	1.2e-05	4.92081875395237	Mutation	TMB	0.543	NS	0.18	NS		""	0.0457	Protective	0.374584484916882	0.540515874678424	NS	2.08229115883624	0.149016356219839	NS			""	4.71105333982797	0.0299692834158472	WT	Common lymphoid progenitor_XCELL	0.103515750486238	0.756473922971041	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.103515750486238 ( Common lymphoid progenitor_XCELL(0.103515750486238) )
SKCM	TMEM105	0.183100838020993	0.0355800538479228	1.44879339897728	Underexpression	****	7e-52	51.1549019599857	Mutation	TMB	0.138	NS	0.0864	NS		""	0.631	NS	2.34516421171254	0.125672317982571	NS	3.1957706683269	0.0738289647861427	NS			""	0.231310594248316	0.630553740877923	NS	Hematopoietic stem cell_XCELL	-0.141565256423254	0.0663726708756191	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.141565256423254 ( Hematopoietic stem cell_XCELL(-0.141565256423254) ) dual: 0 (  )
SKCM	UFC1	0.13783572445707	2.31616993253348e-287	286.6352295805	Overexpression	****	1.7e-52	51.7695510786217	Mutation	TMB	0.591	NS	0.495	NS		""	0.187	NS	0.292535650375761	0.588600189229309	NS	0.474835770387394	0.490770859560476	NS			""	1.8317488791612	0.175921116204752	NS	T cell CD8+_CIBERSORT	-0.106018076026052	0.65730142075484	anti-tumoral	dual	Anti-tumoral: -0.106018076026052 ( T cell CD8+_CIBERSORT(-0.106018076026052) ) pro-tumoral: 0 (  ) dual: 0 (  )
STAD	ABTB1	0.18784572908768	0.0015164585744681	2.81916944893765	Underexpression	****	1.1e-22	21.9586073148418	Mutation	TMB	0.467	NS	0.763	NS	0.997	NS	0.993	NS	0.537195748789794	0.46359722823236	NS	0.0914304237007284	0.762366483839986	NS	0.501642193040103	0.478779444206014	NS	1.12938418780245	0.287906730847074	NS	Eosinophil_CIBERSORT	0.158750033692001	0.0365187678304407	dual	dual	Anti-tumoral: 0.105111247157015 ( NK cell activated_CIBERSORT(0.105111247157015) ) pro-tumoral: 0.127017630536034 ( T cell CD4+ Th2_XCELL(0.127017630536034) ) dual: 0.288776197113979 ( Eosinophil_CIBERSORT(0.158750033692001), Common lymphoid progenitor_XCELL(0.130026163421978) )
STAD	ABTB1	0.18784572908768	0.0015164585744681	2.81916944893765	Underexpression	****	1.1e-22	21.9586073148418	Mutation	TMB	0.467	NS	0.763	NS	0.997	NS	0.993	NS	0.537195748789794	0.46359722823236	NS	0.0914304237007284	0.762366483839986	NS	0.501642193040103	0.478779444206014	NS	1.12938418780245	0.287906730847074	NS	Common lymphoid progenitor_XCELL	0.130026163421978	0.234898022510287	dual	dual	Anti-tumoral: 0.105111247157015 ( NK cell activated_CIBERSORT(0.105111247157015) ) pro-tumoral: 0.127017630536034 ( T cell CD4+ Th2_XCELL(0.127017630536034) ) dual: 0.288776197113979 ( Eosinophil_CIBERSORT(0.158750033692001), Common lymphoid progenitor_XCELL(0.130026163421978) )
STAD	ABTB1	0.18784572908768	0.0015164585744681	2.81916944893765	Underexpression	****	1.1e-22	21.9586073148418	Mutation	TMB	0.467	NS	0.763	NS	0.997	NS	0.993	NS	0.537195748789794	0.46359722823236	NS	0.0914304237007284	0.762366483839986	NS	0.501642193040103	0.478779444206014	NS	1.12938418780245	0.287906730847074	NS	T cell CD4+ Th2_XCELL	0.127017630536034	0.27104436658579	pro-tumoral	dual	Anti-tumoral: 0.105111247157015 ( NK cell activated_CIBERSORT(0.105111247157015) ) pro-tumoral: 0.127017630536034 ( T cell CD4+ Th2_XCELL(0.127017630536034) ) dual: 0.288776197113979 ( Eosinophil_CIBERSORT(0.158750033692001), Common lymphoid progenitor_XCELL(0.130026163421978) )
STAD	ABTB1	0.18784572908768	0.0015164585744681	2.81916944893765	Underexpression	****	1.1e-22	21.9586073148418	Mutation	TMB	0.467	NS	0.763	NS	0.997	NS	0.993	NS	0.537195748789794	0.46359722823236	NS	0.0914304237007284	0.762366483839986	NS	0.501642193040103	0.478779444206014	NS	1.12938418780245	0.287906730847074	NS	NK cell activated_CIBERSORT	0.105111247157015	0.867325139473103	anti-tumoral	dual	Anti-tumoral: 0.105111247157015 ( NK cell activated_CIBERSORT(0.105111247157015) ) pro-tumoral: 0.127017630536034 ( T cell CD4+ Th2_XCELL(0.127017630536034) ) dual: 0.288776197113979 ( Eosinophil_CIBERSORT(0.158750033692001), Common lymphoid progenitor_XCELL(0.130026163421978) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Monocyte_CIBERSORT	-0.125008851145201	0.271067330564502	dual	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Hematopoietic stem cell_XCELL	-0.144660299259603	0.0898661463709996	pro-tumoral	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	T cell CD4+ Th2_XCELL	0.148952221354012	0.0699103077516141	pro-tumoral	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Endothelial cell_XCELL	-0.114926559228674	0.438418921102889	pro-tumoral	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Mast cell activated_CIBERSORT	-0.135970913836499	0.151385107647919	dual	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Macrophage M1_CIBERSORT	0.1287257693089	0.226749591900086	anti-tumoral	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
STAD	AGO2	0.551242629828318	1.46091188260021e-06	5.83537597849048	Overexpression	****	2.8e-54	53.5528419686578	Mutation	TMB	0.487	NS	0.514	NS	0.521	NS	0.583	NS	0.488513124849451	0.484591316102094	NS	0.434355849555987	0.509859302996385	NS	0.420756340956893	0.516559885933201	NS	0.303609272410109	0.581628528674883	NS	Common lymphoid progenitor_XCELL	0.120965312267916	0.327758984850426	dual	anti-tumoral	Anti-tumoral: 0.282466881735492 ( Macrophage M1_CIBERSORT(0.1287257693089), T cell CD4+ memory activated_CIBERSORT(0.153741112426592) ) pro-tumoral: -0.110634637134265 ( Hematopoietic stem cell_XCELL(-0.144660299259603), T cell CD4+ Th2_XCELL(0.148952221354012), Endothelial cell_XCELL(-0.114926559228674) ) dual: -0.140014452713784 ( Monocyte_CIBERSORT(-0.125008851145201), Mast cell activated_CIBERSORT(-0.135970913836499), Common lymphoid progenitor_XCELL(0.120965312267916) )
